variant,N,P,imb,delta,rep,seconds,rc
ghc,150000,1,20,0,3,0.012463,0
ghc,150000,1,25,0,1,0.013060,0
ghc,150000,1,25,0,2,0.012494,0
ghc,150000,1,25,0,3,0.012559,0
ghc,150000,1,30,0,1,0.012506,0
ghc,150000,1,30,0,2,0.012337,0
ghc,150000,1,30,0,3,0.012284,0
ghc,150000,1,35,0,1,0.012790,0
ghc,150000,1,35,0,2,0.012485,0
ghc,150000,1,35,0,3,0.012451,0
ghc,150000,1,40,0,1,0.012781,0
ghc,150000,1,40,0,2,0.012664,0
ghc,150000,1,40,0,3,0.012719,0
ghc,150000,1,45,0,1,0.012534,0
ghc,150000,1,45,0,2,0.012583,0
ghc,150000,1,45,0,3,0.012584,0
ghc,150000,1,50,0,1,0.012746,0
ghc,150000,1,50,0,2,0.012636,0
ghc,150000,1,50,0,3,0.012342,0
ghc,150000,1,55,0,1,0.012551,0
ghc,150000,1,55,0,2,0.012274,0
ghc,150000,1,55,0,3,0.012129,0
ghc,150000,1,60,0,1,0.012617,0
ghc,150000,1,60,0,2,0.012637,0
ghc,150000,1,60,0,3,0.012484,0
ghc,150000,1,65,0,1,0.012671,0
ghc,150000,1,65,0,2,0.012824,0
ghc,150000,1,65,0,3,0.012752,0
ghc,150000,1,70,0,1,0.012547,0
ghc,150000,1,70,0,2,0.012790,0
ghc,150000,1,70,0,3,0.012919,0
ghc,150000,1,75,0,1,0.012681,0
ghc,150000,1,75,0,2,0.012536,0
ghc,150000,1,75,0,3,0.012742,0
ghc,150000,1,80,0,1,0.012813,0
ghc,150000,1,80,0,2,0.012686,0
ghc,150000,1,80,0,3,0.012398,0
ghc,150000,1,85,0,1,0.012577,0
ghc,150000,1,85,0,2,0.012372,0
ghc,150000,1,85,0,3,0.012520,0
ghc,150000,1,90,0,1,0.012900,0
ghc,150000,1,90,0,2,0.012388,0
ghc,150000,1,90,0,3,0.012334,0
ghc,150000,1,95,0,1,0.012649,0
ghc,150000,1,95,0,2,0.012846,0
ghc,150000,1,95,0,3,0.012542,0
ghc,150000,1,100,0,1,0.012798,0
ghc,150000,1,100,0,2,0.012755,0
ghc,150000,1,100,0,3,0.012491,0
ghc,150000,2,0,0,1,0.012689,0
ghc,150000,2,0,0,2,0.012667,0
ghc,150000,2,0,0,3,0.012580,0
ghc,150000,2,5,0,1,0.012964,0
ghc,150000,2,5,0,2,0.012482,0
ghc,150000,2,5,0,3,0.012693,0
ghc,150000,2,10,0,1,0.012882,0
ghc,150000,2,10,0,2,0.012805,0
ghc,150000,2,10,0,3,0.013213,0
ghc,150000,2,15,0,1,0.012874,0
ghc,150000,2,15,0,2,0.012475,0
ghc,150000,2,15,0,3,0.012570,0
ghc,150000,2,20,0,1,0.012706,0
ghc,150000,2,20,0,2,0.013001,0
ghc,150000,2,20,0,3,0.012410,0
ghc,150000,2,25,0,1,0.012696,0
ghc,150000,2,25,0,2,0.012249,0
ghc,150000,2,25,0,3,0.012694,0
ghc,150000,2,30,0,1,0.012909,0
ghc,150000,2,30,0,2,0.012595,0
ghc,150000,2,30,0,3,0.012685,0
ghc,150000,2,35,0,1,0.012640,0
ghc,150000,2,35,0,2,0.012923,0
ghc,150000,2,35,0,3,0.012943,0
ghc,150000,2,40,0,1,0.012834,0
ghc,150000,2,40,0,2,0.012796,0
ghc,150000,2,40,0,3,0.012629,0
ghc,150000,2,45,0,1,0.012852,0
ghc,150000,2,45,0,2,0.012556,0
ghc,150000,2,45,0,3,0.012494,0
ghc,150000,2,50,0,1,0.012957,0
ghc,150000,2,50,0,2,0.012537,0
ghc,150000,2,50,0,3,0.012455,0
ghc,150000,2,55,0,1,0.012801,0
ghc,150000,2,55,0,2,0.012380,0
ghc,150000,2,55,0,3,0.012665,0
ghc,150000,2,60,0,1,0.012988,0
ghc,150000,2,60,0,2,0.012828,0
ghc,150000,2,60,0,3,0.012745,0
ghc,150000,2,65,0,1,0.012594,0
ghc,150000,2,65,0,2,0.012543,0
ghc,150000,2,65,0,3,0.012688,0
ghc,150000,2,70,0,1,0.012535,0
ghc,150000,2,70,0,2,0.012579,0
ghc,150000,2,70,0,3,0.012802,0
ghc,150000,2,75,0,1,0.012597,0
ghc,150000,2,75,0,2,0.012290,0
ghc,150000,2,75,0,3,0.012371,0
ghc,150000,2,80,0,1,0.012752,0
ghc,150000,2,80,0,2,0.012729,0
ghc,150000,2,80,0,3,0.012789,0
ghc,150000,2,85,0,1,0.012944,0
ghc,150000,2,85,0,2,0.012511,0
ghc,150000,2,85,0,3,0.012155,0
ghc,150000,2,90,0,1,0.012687,0
ghc,150000,2,90,0,2,0.012567,0
ghc,150000,2,90,0,3,0.012421,0
ghc,150000,2,95,0,1,0.013022,0
ghc,150000,2,95,0,2,0.012773,0
ghc,150000,2,95,0,3,0.012640,0
ghc,150000,2,100,0,1,0.075509,0
ghc,150000,2,100,0,2,0.075926,0
ghc,150000,2,100,0,3,0.065839,0
ghc,150000,4,0,0,1,0.012759,0
