variant,N,D,n_heads,n_blocks,P,rep,seconds,checksum,expected
seq_haskell,4096,512,8,1,1,1,54.15809163,1145997357,1145997357
seq_haskell,4096,512,8,1,1,2,55.083902211,1145997357,1145997357
seq_haskell,4096,512,8,1,1,3,53.744078646,1145997357,1145997357
seq_haskell,4096,512,8,1,1,4,54.719532688,1145997357,1145997357
seq_haskell,4096,512,8,1,1,5,53.447219985,1145997357,1145997357
seq_haskell,4096,512,8,1,1,6,55.1254107,1145997357,1145997357
seq_haskell,4096,512,8,1,1,7,54.143994824,1145997357,1145997357
seq_c,4096,512,8,1,1,1,14.697543,1145997357,1145997357
seq_c,4096,512,8,1,1,2,14.467335,1145997357,1145997357
seq_c,4096,512,8,1,1,3,14.413836,1145997357,1145997357
seq_c,4096,512,8,1,1,4,14.463724,1145997357,1145997357
seq_c,4096,512,8,1,1,5,14.391852,1145997357,1145997357
seq_c,4096,512,8,1,1,6,14.475966,1145997357,1145997357
seq_c,4096,512,8,1,1,7,14.336582,1145997357,1145997357
seq_rust,4096,512,8,1,1,1,15.43735158,1145997357,1145997357
seq_rust,4096,512,8,1,1,2,15.413464448,1145997357,1145997357
seq_rust,4096,512,8,1,1,3,16.914930295,1145997357,1145997357
seq_rust,4096,512,8,1,1,4,14.050405851,1145997357,1145997357
seq_rust,4096,512,8,1,1,5,14.42944363,1145997357,1145997357
seq_rust,4096,512,8,1,1,6,14.098820217,1145997357,1145997357
seq_rust,4096,512,8,1,1,7,14.146656846,1145997357,1145997357
ribault_c,4096,512,8,2,2,1,8.199780646,1145997357,1145997357
ribault_c,4096,512,8,2,2,2,7.964072802,1145997357,1145997357
ribault_c,4096,512,8,2,2,3,8.150987834,1145997357,1145997357
ribault_c,4096,512,8,2,2,4,7.875742518,1145997357,1145997357
ribault_c,4096,512,8,2,2,5,7.930854683,1145997357,1145997357
ribault_c,4096,512,8,2,2,6,7.999693459,1145997357,1145997357
ribault_c,4096,512,8,2,2,7,8.082690261,1145997357,1145997357
ribault_rust,4096,512,8,2,2,1,7.479978633,1145997357,1145997357
ribault_rust,4096,512,8,2,2,2,7.430012588,1145997357,1145997357
ribault_rust,4096,512,8,2,2,3,7.511339843,1145997357,1145997357
ribault_rust,4096,512,8,2,2,4,7.353549917,1145997357,1145997357
ribault_rust,4096,512,8,2,2,5,7.536048123,1145997357,1145997357
ribault_rust,4096,512,8,2,2,6,7.539647278,1145997357,1145997357
ribault_rust,4096,512,8,2,2,7,7.577510232,1145997357,1145997357
ribault_hs,4096,512,8,2,2,1,26.770394380,1145997357,1145997357
ribault_hs,4096,512,8,2,2,2,27.468544627,1145997357,1145997357
ribault_hs,4096,512,8,2,2,3,26.728857614,1145997357,1145997357
ribault_hs,4096,512,8,2,2,4,27.031263120,1145997357,1145997357
ribault_hs,4096,512,8,2,2,5,27.456782275,1145997357,1145997357
ribault_hs,4096,512,8,2,2,6,27.328126982,1145997357,1145997357
ribault_hs,4096,512,8,2,2,7,29.017584839,1145997357,1145997357
strategies,4096,512,8,2,2,1,27.488482945,1145997357,1145997357
strategies,4096,512,8,2,2,2,27.172221937,1145997357,1145997357
strategies,4096,512,8,2,2,3,27.544137386,1145997357,1145997357
strategies,4096,512,8,2,2,4,26.51615397,1145997357,1145997357
strategies,4096,512,8,2,2,5,55.113175456,1145997357,1145997357
strategies,4096,512,8,2,2,6,54.53352342,1145997357,1145997357
strategies,4096,512,8,2,2,7,55.542801123,1145997357,1145997357
timely,4096,512,8,2,2,1,7.744174657,1145997357,1145997357
timely,4096,512,8,2,2,2,7.352371751,1145997357,1145997357
timely,4096,512,8,2,2,3,7.377832369,1145997357,1145997357
timely,4096,512,8,2,2,4,7.396862864,1145997357,1145997357
timely,4096,512,8,2,2,5,7.396435845,1145997357,1145997357
timely,4096,512,8,2,2,6,7.418567854,1145997357,1145997357
timely,4096,512,8,2,2,7,7.513981279,1145997357,1145997357
sucuri,4096,512,8,2,2,1,7.857427928596735,1145997357,1145997357
sucuri,4096,512,8,2,2,2,7.443780034780502,1145997357,1145997357
sucuri,4096,512,8,2,2,3,7.73862985894084,1145997357,1145997357
sucuri,4096,512,8,2,2,4,7.446218200027943,1145997357,1145997357
sucuri,4096,512,8,2,2,5,7.814025741070509,1145997357,1145997357
sucuri,4096,512,8,2,2,6,7.639993079006672,1145997357,1145997357
sucuri,4096,512,8,2,2,7,7.351926311850548,1145997357,1145997357
ribault_c,4096,512,8,3,3,1,5.482620595,1145997357,1145997357
ribault_c,4096,512,8,3,3,2,5.370165435,1145997357,1145997357
ribault_c,4096,512,8,3,3,3,5.387887608,1145997357,1145997357
ribault_c,4096,512,8,3,3,4,5.365639763,1145997357,1145997357
ribault_c,4096,512,8,3,3,5,5.462611321,1145997357,1145997357
ribault_c,4096,512,8,3,3,6,5.408864801,1145997357,1145997357
ribault_c,4096,512,8,3,3,7,5.367102358,1145997357,1145997357
ribault_rust,4096,512,8,3,3,1,5.174300235,1145997357,1145997357
ribault_rust,4096,512,8,3,3,2,5.164666895,1145997357,1145997357
ribault_rust,4096,512,8,3,3,3,5.210959332,1145997357,1145997357
ribault_rust,4096,512,8,3,3,4,5.125374072,1145997357,1145997357
ribault_rust,4096,512,8,3,3,5,5.220860825,1145997357,1145997357
ribault_rust,4096,512,8,3,3,6,5.150748588,1145997357,1145997357
ribault_rust,4096,512,8,3,3,7,5.158094868,1145997357,1145997357
ribault_hs,4096,512,8,3,3,1,19.380731146,1145997357,1145997357
ribault_hs,4096,512,8,3,3,2,19.329725083,1145997357,1145997357
ribault_hs,4096,512,8,3,3,3,35.580193325,1145997357,1145997357
ribault_hs,4096,512,8,3,3,4,20.410425880,1145997357,1145997357
ribault_hs,4096,512,8,3,3,5,19.131980246,1145997357,1145997357
ribault_hs,4096,512,8,3,3,6,21.034278840,1145997357,1145997357
ribault_hs,4096,512,8,3,3,7,20.796010242,1145997357,1145997357
strategies,4096,512,8,3,3,1,37.517840467,1145997357,1145997357
strategies,4096,512,8,3,3,2,37.599207605,1145997357,1145997357
strategies,4096,512,8,3,3,3,36.746252272,1145997357,1145997357
strategies,4096,512,8,3,3,4,35.876812171,1145997357,1145997357
strategies,4096,512,8,3,3,5,37.180532591,1145997357,1145997357
strategies,4096,512,8,3,3,6,35.130438525,1145997357,1145997357
strategies,4096,512,8,3,3,7,37.664746101,1145997357,1145997357
timely,4096,512,8,3,3,1,5.629508188,1145997357,1145997357
timely,4096,512,8,3,3,2,5.294958161,1145997357,1145997357
timely,4096,512,8,3,3,3,4.9938947030000005,1145997357,1145997357
timely,4096,512,8,3,3,4,4.979796834,1145997357,1145997357
timely,4096,512,8,3,3,5,5.010676041,1145997357,1145997357
timely,4096,512,8,3,3,6,4.9494884710000004,1145997357,1145997357
timely,4096,512,8,3,3,7,4.990751019,1145997357,1145997357
sucuri,4096,512,8,3,3,1,5.6614002250134945,1145997357,1145997357
sucuri,4096,512,8,3,3,2,5.018961921334267,1145997357,1145997357
sucuri,4096,512,8,3,3,3,5.117351181805134,1145997357,1145997357
sucuri,4096,512,8,3,3,4,5.002515379339457,1145997357,1145997357
sucuri,4096,512,8,3,3,5,5.06905822455883,1145997357,1145997357
sucuri,4096,512,8,3,3,6,5.135887444019318,1145997357,1145997357
sucuri,4096,512,8,3,3,7,5.040249619632959,1145997357,1145997357
ribault_c,4096,512,8,4,4,1,5.097371201,1145997357,1145997357
ribault_c,4096,512,8,4,4,2,4.948286528,1145997357,1145997357
ribault_c,4096,512,8,4,4,3,4.968704344,1145997357,1145997357
ribault_c,4096,512,8,4,4,4,5.011688471,1145997357,1145997357
ribault_c,4096,512,8,4,4,5,5.137690824,1145997357,1145997357
ribault_c,4096,512,8,4,4,6,5.078276034,1145997357,1145997357
ribault_c,4096,512,8,4,4,7,5.134498459,1145997357,1145997357
ribault_rust,4096,512,8,4,4,1,4.428340493,1145997357,1145997357
ribault_rust,4096,512,8,4,4,2,4.441270929,1145997357,1145997357
ribault_rust,4096,512,8,4,4,3,4.425572210,1145997357,1145997357
ribault_rust,4096,512,8,4,4,4,4.208840719,1145997357,1145997357
ribault_rust,4096,512,8,4,4,5,4.317928773,1145997357,1145997357
ribault_rust,4096,512,8,4,4,6,4.424997692,1145997357,1145997357
ribault_rust,4096,512,8,4,4,7,4.457840879,1145997357,1145997357
ribault_hs,4096,512,8,4,4,1,16.743469644,1145997357,1145997357
ribault_hs,4096,512,8,4,4,2,15.664797857,1145997357,1145997357
ribault_hs,4096,512,8,4,4,3,14.222268546,1145997357,1145997357
ribault_hs,4096,512,8,4,4,4,14.273319612,1145997357,1145997357
ribault_hs,4096,512,8,4,4,5,14.243511112,1145997357,1145997357
ribault_hs,4096,512,8,4,4,6,14.104876744,1145997357,1145997357
ribault_hs,4096,512,8,4,4,7,14.274448933,1145997357,1145997357
strategies,4096,512,8,4,4,1,28.224130541,1145997357,1145997357
strategies,4096,512,8,4,4,2,29.065612784,1145997357,1145997357
strategies,4096,512,8,4,4,3,27.879976063,1145997357,1145997357
strategies,4096,512,8,4,4,4,27.145822758,1145997357,1145997357
strategies,4096,512,8,4,4,5,26.853400721,1145997357,1145997357
strategies,4096,512,8,4,4,6,39.400384178,1145997357,1145997357
strategies,4096,512,8,4,4,7,28.599216635,1145997357,1145997357
timely,4096,512,8,4,4,1,4.583216178,1145997357,1145997357
timely,4096,512,8,4,4,2,4.554020725,1145997357,1145997357
timely,4096,512,8,4,4,3,4.41559519,1145997357,1145997357
timely,4096,512,8,4,4,4,4.506725417,1145997357,1145997357
timely,4096,512,8,4,4,5,4.439335746,1145997357,1145997357
timely,4096,512,8,4,4,6,4.562640768,1145997357,1145997357
timely,4096,512,8,4,4,7,4.526238903,1145997357,1145997357
sucuri,4096,512,8,4,4,1,4.465297549962997,1145997357,1145997357
sucuri,4096,512,8,4,4,2,4.522585790604353,1145997357,1145997357
sucuri,4096,512,8,4,4,3,4.32969331741333,1145997357,1145997357
sucuri,4096,512,8,4,4,4,4.459494490176439,1145997357,1145997357
sucuri,4096,512,8,4,4,5,4.354869917035103,1145997357,1145997357
sucuri,4096,512,8,4,4,6,4.490447483956814,1145997357,1145997357
sucuri,4096,512,8,4,4,7,4.193203438073397,1145997357,1145997357
ribault_c,4096,512,8,7,7,1,3.064175705,1145997357,1145997357
ribault_c,4096,512,8,7,7,2,2.980558082,1145997357,1145997357
ribault_c,4096,512,8,7,7,3,3.038914738,1145997357,1145997357
ribault_c,4096,512,8,7,7,4,2.980136856,1145997357,1145997357
ribault_c,4096,512,8,7,7,5,3.026347952,1145997357,1145997357
ribault_c,4096,512,8,7,7,6,2.998935710,1145997357,1145997357
ribault_c,4096,512,8,7,7,7,3.058581668,1145997357,1145997357
ribault_rust,4096,512,8,7,7,1,2.797910342,1145997357,1145997357
ribault_rust,4096,512,8,7,7,2,2.645543958,1145997357,1145997357
ribault_rust,4096,512,8,7,7,3,2.685752274,1145997357,1145997357
ribault_rust,4096,512,8,7,7,4,2.661138661,1145997357,1145997357
ribault_rust,4096,512,8,7,7,5,2.661209130,1145997357,1145997357
ribault_rust,4096,512,8,7,7,6,2.764166718,1145997357,1145997357
ribault_rust,4096,512,8,7,7,7,2.665479054,1145997357,1145997357
ribault_hs,4096,512,8,7,7,1,8.603733804,1145997357,1145997357
ribault_hs,4096,512,8,7,7,2,16.762763633,1145997357,1145997357
ribault_hs,4096,512,8,7,7,3,17.588470926,1145997357,1145997357
ribault_hs,4096,512,8,7,7,4,17.504014059,1145997357,1145997357
ribault_hs,4096,512,8,7,7,5,17.531073627,1145997357,1145997357
ribault_hs,4096,512,8,7,7,6,9.725024007,1145997357,1145997357
ribault_hs,4096,512,8,7,7,7,8.743005223,1145997357,1145997357
strategies,4096,512,8,7,7,1,17.168413608,1145997357,1145997357
strategies,4096,512,8,7,7,2,17.71262879,1145997357,1145997357
strategies,4096,512,8,7,7,3,24.082186488,1145997357,1145997357
strategies,4096,512,8,7,7,4,17.192499591,1145997357,1145997357
strategies,4096,512,8,7,7,5,16.628115172,1145997357,1145997357
strategies,4096,512,8,7,7,6,24.684434081,1145997357,1145997357
strategies,4096,512,8,7,7,7,26.087209019,1145997357,1145997357
timely,4096,512,8,7,7,1,2.758742666,1145997357,1145997357
timely,4096,512,8,7,7,2,2.648464561,1145997357,1145997357
timely,4096,512,8,7,7,3,2.686989258,1145997357,1145997357
timely,4096,512,8,7,7,4,2.661218142,1145997357,1145997357
timely,4096,512,8,7,7,5,2.604183733,1145997357,1145997357
timely,4096,512,8,7,7,6,2.6113221319999997,1145997357,1145997357
timely,4096,512,8,7,7,7,2.602210813,1145997357,1145997357
sucuri,4096,512,8,7,7,1,2.708326682448387,1145997357,1145997357
sucuri,4096,512,8,7,7,2,2.6453458443284035,1145997357,1145997357
sucuri,4096,512,8,7,7,3,2.6467940732836723,1145997357,1145997357
sucuri,4096,512,8,7,7,4,2.619221705943346,1145997357,1145997357
sucuri,4096,512,8,7,7,5,2.6050797402858734,1145997357,1145997357
sucuri,4096,512,8,7,7,6,2.6454196833074093,1145997357,1145997357
sucuri,4096,512,8,7,7,7,2.6185867078602314,1145997357,1145997357
ribault_c,4096,512,8,8,8,1,2.683932367,1145997357,1145997357
ribault_c,4096,512,8,8,8,2,2.625676413,1145997357,1145997357
ribault_c,4096,512,8,8,8,3,2.616742021,1145997357,1145997357
ribault_c,4096,512,8,8,8,4,2.634919062,1145997357,1145997357
ribault_c,4096,512,8,8,8,5,2.649264714,1145997357,1145997357
ribault_c,4096,512,8,8,8,6,2.618361579,1145997357,1145997357
ribault_c,4096,512,8,8,8,7,2.623822983,1145997357,1145997357
ribault_rust,4096,512,8,8,8,1,4.070602152,1145997357,1145997357
ribault_rust,4096,512,8,8,8,2,2.683480593,1145997357,1145997357
ribault_rust,4096,512,8,8,8,3,2.356377553,1145997357,1145997357
ribault_rust,4096,512,8,8,8,4,2.322433060,1145997357,1145997357
ribault_rust,4096,512,8,8,8,5,2.302649316,1145997357,1145997357
ribault_rust,4096,512,8,8,8,6,2.302462666,1145997357,1145997357
ribault_rust,4096,512,8,8,8,7,2.330351954,1145997357,1145997357
ribault_hs,4096,512,8,8,8,1,14.101695467,1145997357,1145997357
ribault_hs,4096,512,8,8,8,2,15.134572225,1145997357,1145997357
ribault_hs,4096,512,8,8,8,3,9.020781573,1145997357,1145997357
ribault_hs,4096,512,8,8,8,4,15.126739430,1145997357,1145997357
ribault_hs,4096,512,8,8,8,5,8.759360158,1145997357,1145997357
ribault_hs,4096,512,8,8,8,6,7.785148515,1145997357,1145997357
ribault_hs,4096,512,8,8,8,7,7.580378809,1145997357,1145997357
strategies,4096,512,8,8,8,1,14.733365895,1145997357,1145997357
strategies,4096,512,8,8,8,2,20.867469068,1145997357,1145997357
strategies,4096,512,8,8,8,3,14.787651194,1145997357,1145997357
strategies,4096,512,8,8,8,4,21.757971951,1145997357,1145997357
strategies,4096,512,8,8,8,5,21.774497638,1145997357,1145997357
strategies,4096,512,8,8,8,6,14.872421181,1145997357,1145997357
strategies,4096,512,8,8,8,7,15.261707513,1145997357,1145997357
timely,4096,512,8,8,8,1,2.508244141,1145997357,1145997357
timely,4096,512,8,8,8,2,2.268864766,1145997357,1145997357
timely,4096,512,8,8,8,3,2.292707352,1145997357,1145997357
timely,4096,512,8,8,8,4,2.302869278,1145997357,1145997357
timely,4096,512,8,8,8,5,2.356245652,1145997357,1145997357
timely,4096,512,8,8,8,6,2.277361456,1145997357,1145997357
timely,4096,512,8,8,8,7,2.301177074,1145997357,1145997357
sucuri,4096,512,8,8,8,1,2.4130792170763016,1145997357,1145997357
sucuri,4096,512,8,8,8,2,2.318699389696121,1145997357,1145997357
sucuri,4096,512,8,8,8,3,2.3148291930556297,1145997357,1145997357
sucuri,4096,512,8,8,8,4,2.2873264625668526,1145997357,1145997357
sucuri,4096,512,8,8,8,5,2.3478191792964935,1145997357,1145997357
sucuri,4096,512,8,8,8,6,2.316017910838127,1145997357,1145997357
sucuri,4096,512,8,8,8,7,2.2721349745988846,1145997357,1145997357
ribault_c,4096,512,8,13,13,1,3.486684576,1145997357,1145997357
ribault_c,4096,512,8,13,13,2,1.981704684,1145997357,1145997357
ribault_c,4096,512,8,13,13,3,2.925973276,1145997357,1145997357
ribault_c,4096,512,8,13,13,4,1.770216953,1145997357,1145997357
ribault_c,4096,512,8,13,13,5,1.710280061,1145997357,1145997357
ribault_c,4096,512,8,13,13,6,1.706821452,1145997357,1145997357
ribault_c,4096,512,8,13,13,7,1.705939819,1145997357,1145997357
ribault_rust,4096,512,8,13,13,1,1.519740168,1145997357,1145997357
ribault_rust,4096,512,8,13,13,2,2.825430514,1145997357,1145997357
ribault_rust,4096,512,8,13,13,3,2.547657302,1145997357,1145997357
ribault_rust,4096,512,8,13,13,4,1.661152251,1145997357,1145997357
ribault_rust,4096,512,8,13,13,5,1.533804669,1145997357,1145997357
ribault_rust,4096,512,8,13,13,6,1.505594269,1145997357,1145997357
ribault_rust,4096,512,8,13,13,7,1.521665898,1145997357,1145997357
ribault_hs,4096,512,8,13,13,1,5.228372833,1145997357,1145997357
ribault_hs,4096,512,8,13,13,2,5.639163463,1145997357,1145997357
ribault_hs,4096,512,8,13,13,3,5.103732600,1145997357,1145997357
ribault_hs,4096,512,8,13,13,4,9.354134680,1145997357,1145997357
ribault_hs,4096,512,8,13,13,5,5.967144666,1145997357,1145997357
ribault_hs,4096,512,8,13,13,6,5.615699639,1145997357,1145997357
ribault_hs,4096,512,8,13,13,7,10.289316213,1145997357,1145997357
strategies,4096,512,8,13,13,1,14.360429074,1145997357,1145997357
strategies,4096,512,8,13,13,2,14.256746729,1145997357,1145997357
strategies,4096,512,8,13,13,3,14.652284615,1145997357,1145997357
strategies,4096,512,8,13,13,4,13.98266,1145997357,1145997357
strategies,4096,512,8,13,13,5,12.556907554,1145997357,1145997357
strategies,4096,512,8,13,13,6,9.55358907,1145997357,1145997357
strategies,4096,512,8,13,13,7,13.308127613,1145997357,1145997357
timely,4096,512,8,13,13,1,1.632067202,1145997357,1145997357
timely,4096,512,8,13,13,2,1.5236165339999999,1145997357,1145997357
timely,4096,512,8,13,13,3,1.468352035,1145997357,1145997357
timely,4096,512,8,13,13,4,1.513000696,1145997357,1145997357
timely,4096,512,8,13,13,5,1.5299252349999999,1145997357,1145997357
timely,4096,512,8,13,13,6,1.532413299,1145997357,1145997357
timely,4096,512,8,13,13,7,1.513203415,1145997357,1145997357
sucuri,4096,512,8,13,13,1,1.552858840674162,1145997357,1145997357
sucuri,4096,512,8,13,13,2,1.506629392504692,1145997357,1145997357
sucuri,4096,512,8,13,13,3,1.4788405150175095,1145997357,1145997357
sucuri,4096,512,8,13,13,4,1.4379459582269192,1145997357,1145997357
sucuri,4096,512,8,13,13,5,1.4507375918328762,1145997357,1145997357
sucuri,4096,512,8,13,13,6,1.462318565696478,1145997357,1145997357
sucuri,4096,512,8,13,13,7,1.4711671769618988,1145997357,1145997357
ribault_c,4096,512,8,16,16,1,2.334385452,1145997357,1145997357
ribault_c,4096,512,8,16,16,2,2.480787318,1145997357,1145997357
ribault_c,4096,512,8,16,16,3,2.349112193,1145997357,1145997357
ribault_c,4096,512,8,16,16,4,2.360874789,1145997357,1145997357
ribault_c,4096,512,8,16,16,5,1.720414341,1145997357,1145997357
ribault_c,4096,512,8,16,16,6,1.584805440,1145997357,1145997357
ribault_c,4096,512,8,16,16,7,1.623610940,1145997357,1145997357
ribault_rust,4096,512,8,16,16,1,1.251541259,1145997357,1145997357
ribault_rust,4096,512,8,16,16,2,1.367352189,1145997357,1145997357
ribault_rust,4096,512,8,16,16,3,1.228681759,1145997357,1145997357
ribault_rust,4096,512,8,16,16,4,1.301836516,1145997357,1145997357
ribault_rust,4096,512,8,16,16,5,1.232723438,1145997357,1145997357
ribault_rust,4096,512,8,16,16,6,1.254012698,1145997357,1145997357
ribault_rust,4096,512,8,16,16,7,1.230541517,1145997357,1145997357
ribault_hs,4096,512,8,16,16,1,7.807809926,1145997357,1145997357
ribault_hs,4096,512,8,16,16,2,5.813735845,1145997357,1145997357
ribault_hs,4096,512,8,16,16,3,4.139238304,1145997357,1145997357
ribault_hs,4096,512,8,16,16,4,7.518398300,1145997357,1145997357
ribault_hs,4096,512,8,16,16,5,8.419858404,1145997357,1145997357
ribault_hs,4096,512,8,16,16,6,9.499194438,1145997357,1145997357
ribault_hs,4096,512,8,16,16,7,8.769076515,1145997357,1145997357
strategies,4096,512,8,16,16,1,11.688483581,1145997357,1145997357
strategies,4096,512,8,16,16,2,11.743759481,1145997357,1145997357
strategies,4096,512,8,16,16,3,11.001288477,1145997357,1145997357
strategies,4096,512,8,16,16,4,11.6883874,1145997357,1145997357
strategies,4096,512,8,16,16,5,10.885549248,1145997357,1145997357
strategies,4096,512,8,16,16,6,11.986423254,1145997357,1145997357
strategies,4096,512,8,16,16,7,10.802455749,1145997357,1145997357
timely,4096,512,8,16,16,1,1.321557738,1145997357,1145997357
timely,4096,512,8,16,16,2,1.266467406,1145997357,1145997357
timely,4096,512,8,16,16,3,1.222572225,1145997357,1145997357
timely,4096,512,8,16,16,4,1.203209254,1145997357,1145997357
timely,4096,512,8,16,16,5,1.217612662,1145997357,1145997357
timely,4096,512,8,16,16,6,1.234607141,1145997357,1145997357
timely,4096,512,8,16,16,7,1.216530404,1145997357,1145997357
sucuri,4096,512,8,16,16,1,1.287868894636631,1145997357,1145997357
sucuri,4096,512,8,16,16,2,1.3118808008730412,1145997357,1145997357
sucuri,4096,512,8,16,16,3,1.2837421223521233,1145997357,1145997357
sucuri,4096,512,8,16,16,4,1.2836512252688408,1145997357,1145997357
sucuri,4096,512,8,16,16,5,1.2075720243155956,1145997357,1145997357
sucuri,4096,512,8,16,16,6,1.2573357969522476,1145997357,1145997357
sucuri,4096,512,8,16,16,7,1.305971808731556,1145997357,1145997357
ribault_c,4096,512,8,19,19,1,1.254303667,1145997357,1145997357
ribault_c,4096,512,8,19,19,2,2.149399710,1145997357,1145997357
ribault_c,4096,512,8,19,19,3,1.944181890,1145997357,1145997357
ribault_c,4096,512,8,19,19,4,1.989516824,1145997357,1145997357
ribault_c,4096,512,8,19,19,5,1.159876391,1145997357,1145997357
ribault_c,4096,512,8,19,19,6,1.191948759,1145997357,1145997357
ribault_c,4096,512,8,19,19,7,1.253071878,1145997357,1145997357
ribault_rust,4096,512,8,19,19,1,1.119584496,1145997357,1145997357
ribault_rust,4096,512,8,19,19,2,1.895914778,1145997357,1145997357
ribault_rust,4096,512,8,19,19,3,1.065797316,1145997357,1145997357
ribault_rust,4096,512,8,19,19,4,1.078156821,1145997357,1145997357
ribault_rust,4096,512,8,19,19,5,1.101120744,1145997357,1145997357
ribault_rust,4096,512,8,19,19,6,1.893114727,1145997357,1145997357
ribault_rust,4096,512,8,19,19,7,1.118857935,1145997357,1145997357
ribault_hs,4096,512,8,19,19,1,3.716567229,1145997357,1145997357
ribault_hs,4096,512,8,19,19,2,6.928641293,1145997357,1145997357
ribault_hs,4096,512,8,19,19,3,7.623670432,1145997357,1145997357
ribault_hs,4096,512,8,19,19,4,7.498652045,1145997357,1145997357
ribault_hs,4096,512,8,19,19,5,8.156679586,1145997357,1145997357
ribault_hs,4096,512,8,19,19,6,7.940895930,1145997357,1145997357
ribault_hs,4096,512,8,19,19,7,7.464391765,1145997357,1145997357
strategies,4096,512,8,19,19,1,9.937997127,1145997357,1145997357
strategies,4096,512,8,19,19,2,9.501310431,1145997357,1145997357
strategies,4096,512,8,19,19,3,9.115009584,1145997357,1145997357
strategies,4096,512,8,19,19,4,9.231906787,1145997357,1145997357
strategies,4096,512,8,19,19,5,8.840728979,1145997357,1145997357
strategies,4096,512,8,19,19,6,9.055463123,1145997357,1145997357
strategies,4096,512,8,19,19,7,9.588612359,1145997357,1145997357
timely,4096,512,8,19,19,1,1.150419226,1145997357,1145997357
timely,4096,512,8,19,19,2,1.045070284,1145997357,1145997357
timely,4096,512,8,19,19,3,1.126219612,1145997357,1145997357
timely,4096,512,8,19,19,4,1.068708463,1145997357,1145997357
timely,4096,512,8,19,19,5,1.113851187,1145997357,1145997357
timely,4096,512,8,19,19,6,1.115099821,1145997357,1145997357
timely,4096,512,8,19,19,7,1.090145166,1145997357,1145997357
sucuri,4096,512,8,19,19,1,1.1611151434481144,1145997357,1145997357
sucuri,4096,512,8,19,19,2,1.1075554080307484,1145997357,1145997357
sucuri,4096,512,8,19,19,3,1.0516265891492367,1145997357,1145997357
sucuri,4096,512,8,19,19,4,1.1083562448620796,1145997357,1145997357
sucuri,4096,512,8,19,19,5,1.0544240735471249,1145997357,1145997357
sucuri,4096,512,8,19,19,6,1.0395229905843735,1145997357,1145997357
sucuri,4096,512,8,19,19,7,1.1938445083796978,1145997357,1145997357
ribault_c,4096,512,8,23,23,1,1.804874884,1145997357,1145997357
ribault_c,4096,512,8,23,23,2,1.833268716,1145997357,1145997357
ribault_c,4096,512,8,23,23,3,1.823031445,1145997357,1145997357
ribault_c,4096,512,8,23,23,4,1.141404090,1145997357,1145997357
ribault_c,4096,512,8,23,23,5,1.881356968,1145997357,1145997357
ribault_c,4096,512,8,23,23,6,1.644085373,1145997357,1145997357
ribault_c,4096,512,8,23,23,7,1.094930298,1145997357,1145997357
ribault_rust,4096,512,8,23,23,1,1.626076840,1145997357,1145997357
ribault_rust,4096,512,8,23,23,2,1.679327224,1145997357,1145997357
ribault_rust,4096,512,8,23,23,3,1.026591165,1145997357,1145997357
ribault_rust,4096,512,8,23,23,4,1.527608157,1145997357,1145997357
ribault_rust,4096,512,8,23,23,5,1.584464543,1145997357,1145997357
ribault_rust,4096,512,8,23,23,6,0.989788206,1145997357,1145997357
ribault_rust,4096,512,8,23,23,7,1.070045583,1145997357,1145997357
ribault_hs,4096,512,8,23,23,1,5.983226627,1145997357,1145997357
ribault_hs,4096,512,8,23,23,2,6.307416994,1145997357,1145997357
ribault_hs,4096,512,8,23,23,3,7.016542071,1145997357,1145997357
ribault_hs,4096,512,8,23,23,4,7.230334886,1145997357,1145997357
ribault_hs,4096,512,8,23,23,5,3.864166101,1145997357,1145997357
ribault_hs,4096,512,8,23,23,6,3.179558954,1145997357,1145997357
ribault_hs,4096,512,8,23,23,7,5.506346910,1145997357,1145997357
strategies,4096,512,8,23,23,1,8.059587992,1145997357,1145997357
strategies,4096,512,8,23,23,2,7.620249236,1145997357,1145997357
strategies,4096,512,8,23,23,3,7.985267355,1145997357,1145997357
strategies,4096,512,8,23,23,4,3.28695248,1145997357,1145997357
strategies,4096,512,8,23,23,5,3.321561362,1145997357,1145997357
strategies,4096,512,8,23,23,6,7.423101281,1145997357,1145997357
strategies,4096,512,8,23,23,7,7.833161731,1145997357,1145997357
timely,4096,512,8,23,23,1,1.123963104,1145997357,1145997357
timely,4096,512,8,23,23,2,1.137609229,1145997357,1145997357
timely,4096,512,8,23,23,3,1.199764707,1145997357,1145997357
timely,4096,512,8,23,23,4,1.2875329039999999,1145997357,1145997357
timely,4096,512,8,23,23,5,1.045236653,1145997357,1145997357
timely,4096,512,8,23,23,6,0.986463446,1145997357,1145997357
timely,4096,512,8,23,23,7,0.977259097,1145997357,1145997357
sucuri,4096,512,8,23,23,1,0.9434505812823772,1145997357,1145997357
sucuri,4096,512,8,23,23,2,0.9896740168333054,1145997357,1145997357
sucuri,4096,512,8,23,23,3,0.9856625571846962,1145997357,1145997357
sucuri,4096,512,8,23,23,4,0.9827741459012032,1145997357,1145997357
sucuri,4096,512,8,23,23,5,0.96992052718997,1145997357,1145997357
sucuri,4096,512,8,23,23,6,0.9748353958129883,1145997357,1145997357
sucuri,4096,512,8,23,23,7,0.9863067269325256,1145997357,1145997357
ribault_c,4096,512,8,24,24,1,1.241085559,1145997357,1145997357
ribault_c,4096,512,8,24,24,2,1.651993882,1145997357,1145997357
