variant,N,P,imb,delta,rep,seconds,rc
ghc,6000,6,25,2,10,0.012553,0
ghc,6000,6,25,-2,1,0.012420,0
ghc,6000,6,25,-2,2,0.012285,0
ghc,6000,6,25,-2,3,0.012272,0
ghc,6000,6,25,-2,4,0.012276,0
ghc,6000,6,25,-2,5,0.012332,0
ghc,6000,6,25,-2,6,0.012228,0
ghc,6000,6,25,-2,7,0.012214,0
ghc,6000,6,25,-2,8,0.012132,0
ghc,6000,6,25,-2,9,0.012172,0
ghc,6000,6,25,-2,10,0.012104,0
ghc,6000,6,50,0,1,0.012677,0
ghc,6000,6,50,0,2,0.012326,0
ghc,6000,6,50,0,3,0.012194,0
ghc,6000,6,50,0,4,0.012284,0
ghc,6000,6,50,0,5,0.012250,0
ghc,6000,6,50,0,6,0.012340,0
ghc,6000,6,50,0,7,0.012294,0
ghc,6000,6,50,0,8,0.012298,0
ghc,6000,6,50,0,9,0.012250,0
ghc,6000,6,50,0,10,0.012197,0
ghc,6000,6,50,2,1,0.012429,0
ghc,6000,6,50,2,2,0.012232,0
ghc,6000,6,50,2,3,0.012246,0
ghc,6000,6,50,2,4,0.012203,0
ghc,6000,6,50,2,5,0.012127,0
ghc,6000,6,50,2,6,0.012299,0
ghc,6000,6,50,2,7,0.012350,0
ghc,6000,6,50,2,8,0.012195,0
ghc,6000,6,50,2,9,0.012307,0
ghc,6000,6,50,2,10,0.012165,0
ghc,6000,6,50,-2,1,0.012356,0
ghc,6000,6,50,-2,2,0.012133,0
ghc,6000,6,50,-2,3,0.012242,0
ghc,6000,6,50,-2,4,0.012320,0
ghc,6000,6,50,-2,5,0.012231,0
ghc,6000,6,50,-2,6,0.012289,0
ghc,6000,6,50,-2,7,0.012646,0
ghc,6000,6,50,-2,8,0.012543,0
ghc,6000,6,50,-2,9,0.012521,0
ghc,6000,6,50,-2,10,0.012423,0
ghc,6000,6,75,0,1,0.012671,0
ghc,6000,6,75,0,2,0.012172,0
ghc,6000,6,75,0,3,0.012451,0
ghc,6000,6,75,0,4,0.012428,0
ghc,6000,6,75,0,5,0.012443,0
ghc,6000,6,75,0,6,0.012405,0
ghc,6000,6,75,0,7,0.012438,0
ghc,6000,6,75,0,8,0.012432,0
ghc,6000,6,75,0,9,0.012468,0
ghc,6000,6,75,0,10,0.012453,0
ghc,6000,6,75,2,1,0.012541,0
ghc,6000,6,75,2,2,0.012350,0
ghc,6000,6,75,2,3,0.012454,0
ghc,6000,6,75,2,4,0.012030,0
ghc,6000,6,75,2,5,0.012333,0
ghc,6000,6,75,2,6,0.012395,0
ghc,6000,6,75,2,7,0.012346,0
ghc,6000,6,75,2,8,0.012273,0
ghc,6000,6,75,2,9,0.012386,0
ghc,6000,6,75,2,10,0.012348,0
ghc,6000,6,75,-2,1,0.012466,0
ghc,6000,6,75,-2,2,0.012339,0
ghc,6000,6,75,-2,3,0.012379,0
ghc,6000,6,75,-2,4,0.012112,0
ghc,6000,6,75,-2,5,0.012348,0
ghc,6000,6,75,-2,6,0.012367,0
ghc,6000,6,75,-2,7,0.012167,0
ghc,6000,6,75,-2,8,0.012291,0
ghc,6000,6,75,-2,9,0.012114,0
ghc,6000,6,75,-2,10,0.012194,0
ghc,6000,6,100,0,1,0.987868,0
ghc,6000,6,100,0,2,1.156457,0
ghc,6000,6,100,0,3,1.055885,0
ghc,6000,6,100,0,4,1.025111,0
ghc,6000,6,100,0,5,0.922235,0
ghc,6000,6,100,0,6,1.066738,0
ghc,6000,6,100,0,7,0.943124,0
ghc,6000,6,100,0,8,0.983394,0
ghc,6000,6,100,0,9,0.978352,0
ghc,6000,6,100,0,10,1.146117,0
ghc,6000,6,100,2,1,0.984482,0
ghc,6000,6,100,2,2,0.999500,0
ghc,6000,6,100,2,3,1.132200,0
ghc,6000,6,100,2,4,1.000626,0
ghc,6000,6,100,2,5,1.059314,0
ghc,6000,6,100,2,6,1.079408,0
ghc,6000,6,100,2,7,1.029011,0
ghc,6000,6,100,2,8,0.975558,0
ghc,6000,6,100,2,9,1.048511,0
ghc,6000,6,100,2,10,1.056452,0
ghc,6000,6,100,-2,1,0.963458,0
ghc,6000,6,100,-2,2,0.945655,0
ghc,6000,6,100,-2,3,1.085801,0
ghc,6000,6,100,-2,4,0.990244,0
ghc,6000,6,100,-2,5,1.038304,0
ghc,6000,6,100,-2,6,0.933864,0
ghc,6000,6,100,-2,7,1.065072,0
ghc,6000,6,100,-2,8,1.034832,0
ghc,6000,6,100,-2,9,1.035131,0
ghc,6000,6,100,-2,10,1.072163,0
ghc,6000,8,1,0,1,0.012231,0
ghc,6000,8,1,0,2,0.012001,0
ghc,6000,8,1,0,3,0.012301,0
ghc,6000,8,1,0,4,0.012282,0
ghc,6000,8,1,0,5,0.012449,0
ghc,6000,8,1,0,6,0.012322,0
ghc,6000,8,1,0,7,0.012139,0
ghc,6000,8,1,0,8,0.012138,0
ghc,6000,8,1,0,9,0.012286,0
ghc,6000,8,1,0,10,0.012540,0
ghc,6000,8,1,2,1,0.012594,0
ghc,6000,8,1,2,2,0.012700,0
ghc,6000,8,1,2,3,0.012424,0
ghc,6000,8,1,2,4,0.012189,0
ghc,6000,8,1,2,5,0.012296,0
ghc,6000,8,1,2,6,0.012271,0
ghc,6000,8,1,2,7,0.012362,0
ghc,6000,8,1,2,8,0.012212,0
ghc,6000,8,1,2,9,0.012227,0
ghc,6000,8,1,2,10,0.012316,0
ghc,6000,8,1,-2,1,0.012089,0
ghc,6000,8,1,-2,2,0.012537,0
ghc,6000,8,1,-2,3,0.012445,0
ghc,6000,8,1,-2,4,0.012250,0
ghc,6000,8,1,-2,5,0.012273,0
ghc,6000,8,1,-2,6,0.012183,0
ghc,6000,8,1,-2,7,0.012212,0
ghc,6000,8,1,-2,8,0.012214,0
ghc,6000,8,1,-2,9,0.012463,0
ghc,6000,8,1,-2,10,0.012891,0
ghc,6000,8,25,0,1,0.012397,0
ghc,6000,8,25,0,2,0.012309,0
ghc,6000,8,25,0,3,0.012614,0
ghc,6000,8,25,0,4,0.012650,0
ghc,6000,8,25,0,5,0.012385,0
ghc,6000,8,25,0,6,0.012456,0
ghc,6000,8,25,0,7,0.012516,0
ghc,6000,8,25,0,8,0.012367,0
ghc,6000,8,25,0,9,0.012525,0
ghc,6000,8,25,0,10,0.012483,0
ghc,6000,8,25,2,1,0.012386,0
ghc,6000,8,25,2,2,0.012402,0
ghc,6000,8,25,2,3,0.012671,0
ghc,6000,8,25,2,4,0.012608,0
ghc,6000,8,25,2,5,0.012504,0
ghc,6000,8,25,2,6,0.012769,0
ghc,6000,8,25,2,7,0.012905,0
ghc,6000,8,25,2,8,0.012606,0
ghc,6000,8,25,2,9,0.012726,0
ghc,6000,8,25,2,10,0.012474,0
ghc,6000,8,25,-2,1,0.012484,0
ghc,6000,8,25,-2,2,0.012370,0
ghc,6000,8,25,-2,3,0.012600,0
ghc,6000,8,25,-2,4,0.012414,0
ghc,6000,8,25,-2,5,0.012354,0
ghc,6000,8,25,-2,6,0.012430,0
ghc,6000,8,25,-2,7,0.012659,0
ghc,6000,8,25,-2,8,0.012583,0
ghc,6000,8,25,-2,9,0.012457,0
ghc,6000,8,25,-2,10,0.012454,0
ghc,6000,8,50,0,1,0.012576,0
ghc,6000,8,50,0,2,0.012536,0
ghc,6000,8,50,0,3,0.012556,0
ghc,6000,8,50,0,4,0.012325,0
ghc,6000,8,50,0,5,0.012347,0
ghc,6000,8,50,0,6,0.012333,0
ghc,6000,8,50,0,7,0.012329,0
ghc,6000,8,50,0,8,0.012288,0
ghc,6000,8,50,0,9,0.012351,0
ghc,6000,8,50,0,10,0.012273,0
ghc,6000,8,50,2,1,0.012560,0
ghc,6000,8,50,2,2,0.012270,0
ghc,6000,8,50,2,3,0.012302,0
ghc,6000,8,50,2,4,0.012350,0
ghc,6000,8,50,2,5,0.012621,0
ghc,6000,8,50,2,6,0.012987,0
ghc,6000,8,50,2,7,0.012848,0
ghc,6000,8,50,2,8,0.012551,0
ghc,6000,8,50,2,9,0.012664,0
ghc,6000,8,50,2,10,0.012537,0
ghc,6000,8,50,-2,1,0.012746,0
ghc,6000,8,50,-2,2,0.012340,0
ghc,6000,8,50,-2,3,0.012423,0
ghc,6000,8,50,-2,4,0.012549,0
ghc,6000,8,50,-2,5,0.012454,0
ghc,6000,8,50,-2,6,0.012570,0
ghc,6000,8,50,-2,7,0.012711,0
ghc,6000,8,50,-2,8,0.012440,0
ghc,6000,8,50,-2,9,0.012774,0
ghc,6000,8,50,-2,10,0.012504,0
ghc,6000,8,75,0,1,0.012481,0
ghc,6000,8,75,0,2,0.012319,0
ghc,6000,8,75,0,3,0.012851,0
ghc,6000,8,75,0,4,0.012676,0
ghc,6000,8,75,0,5,0.012596,0
ghc,6000,8,75,0,6,0.012223,0
ghc,6000,8,75,0,7,0.012184,0
ghc,6000,8,75,0,8,0.012541,0
ghc,6000,8,75,0,9,0.012315,0
ghc,6000,8,75,0,10,0.012278,0
ghc,6000,8,75,2,1,0.012683,0
ghc,6000,8,75,2,2,0.012602,0
ghc,6000,8,75,2,3,0.012500,0
ghc,6000,8,75,2,4,0.012450,0
ghc,6000,8,75,2,5,0.012531,0
ghc,6000,8,75,2,6,0.012635,0
ghc,6000,8,75,2,7,0.012446,0
ghc,6000,8,75,2,8,0.012583,0
ghc,6000,8,75,2,9,0.012397,0
ghc,6000,8,75,2,10,0.012634,0
ghc,6000,8,75,-2,1,0.012276,0
ghc,6000,8,75,-2,2,0.012031,0
ghc,6000,8,75,-2,3,0.012577,0
ghc,6000,8,75,-2,4,0.013989,0
ghc,6000,8,75,-2,5,0.014355,0
ghc,6000,8,75,-2,6,0.013964,0
ghc,6000,8,75,-2,7,0.012466,0
ghc,6000,8,75,-2,8,0.012519,0
ghc,6000,8,75,-2,9,0.012521,0
ghc,6000,8,75,-2,10,0.012537,0
ghc,6000,8,100,0,1,1.288229,0
ghc,6000,8,100,0,2,1.462980,0
ghc,6000,8,100,0,3,1.304489,0
ghc,6000,8,100,0,4,1.171362,0
ghc,6000,8,100,0,5,1.179581,0
ghc,6000,8,100,0,6,1.098720,0
ghc,6000,8,100,0,7,1.229357,0
ghc,6000,8,100,0,8,1.725196,0
ghc,6000,8,100,0,9,1.342744,0
ghc,6000,8,100,0,10,1.222308,0
ghc,6000,8,100,2,1,1.220270,0
ghc,6000,8,100,2,2,1.163219,0
ghc,6000,8,100,2,3,1.219044,0
ghc,6000,8,100,2,4,1.203144,0
ghc,6000,8,100,2,5,1.172681,0
ghc,6000,8,100,2,6,1.251880,0
ghc,6000,8,100,2,7,1.421082,0
ghc,6000,8,100,2,8,1.080914,0
ghc,6000,8,100,2,9,1.175853,0
ghc,6000,8,100,2,10,1.103739,0
ghc,6000,8,100,-2,1,1.337181,0
ghc,6000,8,100,-2,2,1.426383,0
ghc,6000,8,100,-2,3,1.162529,0
ghc,6000,8,100,-2,4,1.141895,0
ghc,6000,8,100,-2,5,1.151413,0
ghc,6000,8,100,-2,6,1.218530,0
ghc,6000,8,100,-2,7,1.187205,0
ghc,6000,8,100,-2,8,1.227313,0
ghc,6000,8,100,-2,9,1.369970,0
ghc,6000,8,100,-2,10,1.355679,0
ghc,7000,2,1,0,1,0.012445,0
ghc,7000,2,1,0,2,0.012353,0
ghc,7000,2,1,0,3,0.012376,0
ghc,7000,2,1,0,4,0.012389,0
ghc,7000,2,1,0,5,0.012293,0
ghc,7000,2,1,0,6,0.012271,0
ghc,7000,2,1,0,7,0.012403,0
ghc,7000,2,1,0,8,0.012391,0
ghc,7000,2,1,0,9,0.012395,0
ghc,7000,2,1,0,10,0.012385,0
ghc,7000,2,1,2,1,0.012479,0
ghc,7000,2,1,2,2,0.012340,0
ghc,7000,2,1,2,3,0.012396,0
ghc,7000,2,1,2,4,0.012286,0
ghc,7000,2,1,2,5,0.012340,0
ghc,7000,2,1,2,6,0.012116,0
ghc,7000,2,1,2,7,0.012278,0
ghc,7000,2,1,2,8,0.012233,0
ghc,7000,2,1,2,9,0.012353,0
ghc,7000,2,1,2,10,0.012218,0
ghc,7000,2,1,-2,1,0.012268,0
ghc,7000,2,1,-2,2,0.012348,0
ghc,7000,2,1,-2,3,0.012232,0
ghc,7000,2,1,-2,4,0.012331,0
ghc,7000,2,1,-2,5,0.012283,0
ghc,7000,2,1,-2,6,0.012185,0
ghc,7000,2,1,-2,7,0.012309,0
ghc,7000,2,1,-2,8,0.012303,0
ghc,7000,2,1,-2,9,0.012379,0
ghc,7000,2,1,-2,10,0.012321,0
ghc,7000,2,25,0,1,0.012445,0
ghc,7000,2,25,0,2,0.012340,0
ghc,7000,2,25,0,3,0.012358,0
ghc,7000,2,25,0,4,0.012434,0
ghc,7000,2,25,0,5,0.012243,0
ghc,7000,2,25,0,6,0.012124,0
ghc,7000,2,25,0,7,0.012263,0
ghc,7000,2,25,0,8,0.012271,0
ghc,7000,2,25,0,9,0.012302,0
ghc,7000,2,25,0,10,0.012287,0
ghc,7000,2,25,2,1,0.012284,0
ghc,7000,2,25,2,2,0.012223,0
ghc,7000,2,25,2,3,0.012161,0
ghc,7000,2,25,2,4,0.012189,0
ghc,7000,2,25,2,5,0.012173,0
ghc,7000,2,25,2,6,0.012215,0
ghc,7000,2,25,2,7,0.012266,0
ghc,7000,2,25,2,8,0.012196,0
ghc,7000,2,25,2,9,0.012517,0
ghc,7000,2,25,2,10,0.012090,0
ghc,7000,2,25,-2,1,0.012303,0
ghc,7000,2,25,-2,2,0.012202,0
ghc,7000,2,25,-2,3,0.012247,0
ghc,7000,2,25,-2,4,0.012134,0
ghc,7000,2,25,-2,5,0.012217,0
ghc,7000,2,25,-2,6,0.012168,0
ghc,7000,2,25,-2,7,0.012079,0
ghc,7000,2,25,-2,8,0.012175,0
ghc,7000,2,25,-2,9,0.012154,0
ghc,7000,2,25,-2,10,0.012327,0
ghc,7000,2,50,0,1,0.012395,0
ghc,7000,2,50,0,2,0.012446,0
ghc,7000,2,50,0,3,0.012387,0
ghc,7000,2,50,0,4,0.012564,0
ghc,7000,2,50,0,5,0.012339,0
ghc,7000,2,50,0,6,0.012362,0
ghc,7000,2,50,0,7,0.012302,0
ghc,7000,2,50,0,8,0.012401,0
ghc,7000,2,50,0,9,0.012344,0
ghc,7000,2,50,0,10,0.012369,0
ghc,7000,2,50,2,1,0.012629,0
ghc,7000,2,50,2,2,0.012515,0
ghc,7000,2,50,2,3,0.012565,0
ghc,7000,2,50,2,4,0.012645,0
ghc,7000,2,50,2,5,0.012335,0
ghc,7000,2,50,2,6,0.012600,0
ghc,7000,2,50,2,7,0.012453,0
ghc,7000,2,50,2,8,0.012585,0
ghc,7000,2,50,2,9,0.012319,0
ghc,7000,2,50,2,10,0.012479,0
ghc,7000,2,50,-2,1,0.012706,0
ghc,7000,2,50,-2,2,0.012615,0
ghc,7000,2,50,-2,3,0.012457,0
ghc,7000,2,50,-2,4,0.012336,0
ghc,7000,2,50,-2,5,0.012621,0
ghc,7000,2,50,-2,6,0.012532,0
ghc,7000,2,50,-2,7,0.012466,0
ghc,7000,2,50,-2,8,0.012569,0
ghc,7000,2,50,-2,9,0.012454,0
ghc,7000,2,50,-2,10,0.012596,0
ghc,7000,2,75,0,1,0.012858,0
ghc,7000,2,75,0,2,0.012685,0
ghc,7000,2,75,0,3,0.012770,0
ghc,7000,2,75,0,4,0.012624,0
ghc,7000,2,75,0,5,0.012639,0
ghc,7000,2,75,0,6,0.012532,0
ghc,7000,2,75,0,7,0.012623,0
ghc,7000,2,75,0,8,0.012543,0
ghc,7000,2,75,0,9,0.012620,0
ghc,7000,2,75,0,10,0.012540,0
ghc,7000,2,75,2,1,0.012713,0
ghc,7000,2,75,2,2,0.012548,0
ghc,7000,2,75,2,3,0.012618,0
ghc,7000,2,75,2,4,0.012441,0
ghc,7000,2,75,2,5,0.012424,0
ghc,7000,2,75,2,6,0.012576,0
ghc,7000,2,75,2,7,0.012560,0
ghc,7000,2,75,2,8,0.012481,0
ghc,7000,2,75,2,9,0.012325,0
ghc,7000,2,75,2,10,0.012439,0
ghc,7000,2,75,-2,1,0.012617,0
ghc,7000,2,75,-2,2,0.012397,0
ghc,7000,2,75,-2,3,0.012360,0
ghc,7000,2,75,-2,4,0.012558,0
ghc,7000,2,75,-2,5,0.012559,0
ghc,7000,2,75,-2,6,0.012391,0
ghc,7000,2,75,-2,7,0.012478,0
ghc,7000,2,75,-2,8,0.012467,0
ghc,7000,2,75,-2,9,0.012505,0
ghc,7000,2,75,-2,10,0.012437,0
ghc,7000,2,100,0,1,0.283855,0
ghc,7000,2,100,0,2,0.264246,0
ghc,7000,2,100,0,3,0.264278,0
ghc,7000,2,100,0,4,0.263595,0
ghc,7000,2,100,0,5,0.265379,0
ghc,7000,2,100,0,6,0.273616,0
ghc,7000,2,100,0,7,0.273906,0
ghc,7000,2,100,0,8,0.264599,0
ghc,7000,2,100,0,9,0.274468,0
ghc,7000,2,100,0,10,0.264586,0
ghc,7000,2,100,2,1,0.264807,0
ghc,7000,2,100,2,2,0.284671,0
ghc,7000,2,100,2,3,0.274151,0
ghc,7000,2,100,2,4,0.263946,0
ghc,7000,2,100,2,5,0.265078,0
ghc,7000,2,100,2,6,0.263627,0
ghc,7000,2,100,2,7,0.274009,0
ghc,7000,2,100,2,8,0.263378,0
ghc,7000,2,100,2,9,0.274688,0
ghc,7000,2,100,2,10,0.274462,0
ghc,7000,2,100,-2,1,0.254236,0
ghc,7000,2,100,-2,2,0.264446,0
ghc,7000,2,100,-2,3,0.273955,0
ghc,7000,2,100,-2,4,0.294818,0
ghc,7000,2,100,-2,5,0.295261,0
ghc,7000,2,100,-2,6,0.273646,0
ghc,7000,2,100,-2,7,0.285039,0
ghc,7000,2,100,-2,8,0.285046,0
ghc,7000,2,100,-2,9,0.293783,0
ghc,7000,2,100,-2,10,0.303752,0
ghc,7000,4,1,0,1,0.012691,0
ghc,7000,4,1,0,2,0.012387,0
ghc,7000,4,1,0,3,0.012488,0
ghc,7000,4,1,0,4,0.012415,0
ghc,7000,4,1,0,5,0.012285,0
ghc,7000,4,1,0,6,0.012241,0
ghc,7000,4,1,0,7,0.012238,0
ghc,7000,4,1,0,8,0.012159,0
ghc,7000,4,1,0,9,0.012214,0
ghc,7000,4,1,0,10,0.012418,0
ghc,7000,4,1,2,1,0.012256,0
ghc,7000,4,1,2,2,0.012415,0
ghc,7000,4,1,2,3,0.012281,0
ghc,7000,4,1,2,4,0.012248,0
ghc,7000,4,1,2,5,0.012134,0
ghc,7000,4,1,2,6,0.012180,0
ghc,7000,4,1,2,7,0.012111,0
ghc,7000,4,1,2,8,0.012198,0
ghc,7000,4,1,2,9,0.012269,0
ghc,7000,4,1,2,10,0.012366,0
ghc,7000,4,1,-2,1,0.012296,0
ghc,7000,4,1,-2,2,0.012191,0
ghc,7000,4,1,-2,3,0.012252,0
ghc,7000,4,1,-2,4,0.012282,0
ghc,7000,4,1,-2,5,0.012343,0
ghc,7000,4,1,-2,6,0.012206,0
ghc,7000,4,1,-2,7,0.012721,0
ghc,7000,4,1,-2,8,0.012489,0
ghc,7000,4,1,-2,9,0.012541,0
ghc,7000,4,1,-2,10,0.012281,0
ghc,7000,4,25,0,1,0.012254,0
ghc,7000,4,25,0,2,0.012330,0
ghc,7000,4,25,0,3,0.012182,0
ghc,7000,4,25,0,4,0.012387,0
ghc,7000,4,25,0,5,0.012207,0
ghc,7000,4,25,0,6,0.012252,0
ghc,7000,4,25,0,7,0.012417,0
ghc,7000,4,25,0,8,0.012161,0
ghc,7000,4,25,0,9,0.012076,0
ghc,7000,4,25,0,10,0.012229,0
ghc,7000,4,25,2,1,0.012312,0
ghc,7000,4,25,2,2,0.012246,0
ghc,7000,4,25,2,3,0.012570,0
ghc,7000,4,25,2,4,0.012341,0
ghc,7000,4,25,2,5,0.012385,0
ghc,7000,4,25,2,6,0.012320,0
ghc,7000,4,25,2,7,0.012302,0
ghc,7000,4,25,2,8,0.012440,0
ghc,7000,4,25,2,9,0.012317,0
ghc,7000,4,25,2,10,0.012122,0
ghc,7000,4,25,-2,1,0.012342,0
ghc,7000,4,25,-2,2,0.012153,0
ghc,7000,4,25,-2,3,0.012157,0
ghc,7000,4,25,-2,4,0.012223,0
ghc,7000,4,25,-2,5,0.012128,0
ghc,7000,4,25,-2,6,0.012152,0
ghc,7000,4,25,-2,7,0.011923,0
ghc,7000,4,25,-2,8,0.012125,0
ghc,7000,4,25,-2,9,0.012270,0
ghc,7000,4,25,-2,10,0.012075,0
ghc,7000,4,50,0,1,0.012557,0
ghc,7000,4,50,0,2,0.012091,0
ghc,7000,4,50,0,3,0.012253,0
ghc,7000,4,50,0,4,0.012120,0
ghc,7000,4,50,0,5,0.012183,0
ghc,7000,4,50,0,6,0.012222,0
ghc,7000,4,50,0,7,0.012327,0
ghc,7000,4,50,0,8,0.012153,0
ghc,7000,4,50,0,9,0.012148,0
ghc,7000,4,50,0,10,0.012094,0
ghc,7000,4,50,2,1,0.012394,0
ghc,7000,4,50,2,2,0.012278,0
ghc,7000,4,50,2,3,0.012242,0
ghc,7000,4,50,2,4,0.012284,0
ghc,7000,4,50,2,5,0.012247,0
ghc,7000,4,50,2,6,0.012189,0
ghc,7000,4,50,2,7,0.012264,0
ghc,7000,4,50,2,8,0.012293,0
ghc,7000,4,50,2,9,0.012200,0
ghc,7000,4,50,2,10,0.011921,0
ghc,7000,4,50,-2,1,0.012443,0
ghc,7000,4,50,-2,2,0.012103,0
ghc,7000,4,50,-2,3,0.012359,0
ghc,7000,4,50,-2,4,0.012329,0
ghc,7000,4,50,-2,5,0.012371,0
ghc,7000,4,50,-2,6,0.012370,0
ghc,7000,4,50,-2,7,0.012270,0
ghc,7000,4,50,-2,8,0.012440,0
ghc,7000,4,50,-2,9,0.012321,0
ghc,7000,4,50,-2,10,0.012343,0
ghc,7000,4,75,0,1,0.012341,0
ghc,7000,4,75,0,2,0.012093,0
ghc,7000,4,75,0,3,0.012437,0
ghc,7000,4,75,0,4,0.012356,0
ghc,7000,4,75,0,5,0.012446,0
ghc,7000,4,75,0,6,0.012309,0
ghc,7000,4,75,0,7,0.012269,0
ghc,7000,4,75,0,8,0.012587,0
ghc,7000,4,75,0,9,0.012460,0
ghc,7000,4,75,0,10,0.012382,0
ghc,7000,4,75,2,1,0.012553,0
ghc,7000,4,75,2,2,0.012208,0
ghc,7000,4,75,2,3,0.012402,0
ghc,7000,4,75,2,4,0.012417,0
ghc,7000,4,75,2,5,0.012344,0
ghc,7000,4,75,2,6,0.012174,0
ghc,7000,4,75,2,7,0.012425,0
ghc,7000,4,75,2,8,0.012445,0
ghc,7000,4,75,2,9,0.012526,0
ghc,7000,4,75,2,10,0.012579,0
ghc,7000,4,75,-2,1,0.012646,0
ghc,7000,4,75,-2,2,0.012303,0
ghc,7000,4,75,-2,3,0.012268,0
ghc,7000,4,75,-2,4,0.012297,0
ghc,7000,4,75,-2,5,0.012534,0
ghc,7000,4,75,-2,6,0.012220,0
ghc,7000,4,75,-2,7,0.012339,0
ghc,7000,4,75,-2,8,0.012569,0
ghc,7000,4,75,-2,9,0.012483,0
ghc,7000,4,75,-2,10,0.012459,0
ghc,7000,4,100,0,1,0.699144,0
ghc,7000,4,100,0,2,0.657743,0
ghc,7000,4,100,0,3,0.774121,0
ghc,7000,4,100,0,4,0.687559,0
ghc,7000,4,100,0,5,0.653436,0
ghc,7000,4,100,0,6,0.696132,0
ghc,7000,4,100,0,7,0.739698,0
ghc,7000,4,100,0,8,0.707876,0
ghc,7000,4,100,0,9,0.762424,0
ghc,7000,4,100,0,10,0.687566,0
ghc,7000,4,100,2,1,0.774331,0
ghc,7000,4,100,2,2,0.667669,0
ghc,7000,4,100,2,3,0.748830,0
ghc,7000,4,100,2,4,0.678862,0
ghc,7000,4,100,2,5,0.774902,0
ghc,7000,4,100,2,6,0.684769,0
ghc,7000,4,100,2,7,0.730543,0
ghc,7000,4,100,2,8,0.647496,0
ghc,7000,4,100,2,9,0.703682,0
ghc,7000,4,100,2,10,0.668250,0
ghc,7000,4,100,-2,1,0.676040,0
ghc,7000,4,100,-2,2,0.710938,0
ghc,7000,4,100,-2,3,0.685613,0
ghc,7000,4,100,-2,4,0.638873,0
ghc,7000,4,100,-2,5,0.724683,0
ghc,7000,4,100,-2,6,0.754098,0
ghc,7000,4,100,-2,7,0.689625,0
ghc,7000,4,100,-2,8,0.700214,0
ghc,7000,4,100,-2,9,0.670521,0
ghc,7000,4,100,-2,10,0.655259,0
ghc,7000,6,1,0,1,0.012629,0
ghc,7000,6,1,0,2,0.012204,0
ghc,7000,6,1,0,3,0.012319,0
ghc,7000,6,1,0,4,0.012349,0
ghc,7000,6,1,0,5,0.012475,0
ghc,7000,6,1,0,6,0.012379,0
ghc,7000,6,1,0,7,0.012303,0
ghc,7000,6,1,0,8,0.012277,0
ghc,7000,6,1,0,9,0.012383,0
ghc,7000,6,1,0,10,0.012214,0
ghc,7000,6,1,2,1,0.012478,0
ghc,7000,6,1,2,2,0.012404,0
ghc,7000,6,1,2,3,0.012467,0
ghc,7000,6,1,2,4,0.012530,0
ghc,7000,6,1,2,5,0.012280,0
ghc,7000,6,1,2,6,0.012432,0
ghc,7000,6,1,2,7,0.012510,0
ghc,7000,6,1,2,8,0.012503,0
ghc,7000,6,1,2,9,0.012382,0
ghc,7000,6,1,2,10,0.012474,0
ghc,7000,6,1,-2,1,0.012666,0
ghc,7000,6,1,-2,2,0.012559,0
ghc,7000,6,1,-2,3,0.012510,0
ghc,7000,6,1,-2,4,0.012506,0
ghc,7000,6,1,-2,5,0.012443,0
ghc,7000,6,1,-2,6,0.012425,0
ghc,7000,6,1,-2,7,0.012313,0
ghc,7000,6,1,-2,8,0.012502,0
ghc,7000,6,1,-2,9,0.012461,0
ghc,7000,6,1,-2,10,0.012604,0
ghc,7000,6,25,0,1,0.012754,0
ghc,7000,6,25,0,2,0.012270,0
ghc,7000,6,25,0,3,0.012482,0
ghc,7000,6,25,0,4,0.012548,0
ghc,7000,6,25,0,5,0.012417,0
ghc,7000,6,25,0,6,0.012498,0
ghc,7000,6,25,0,7,0.012560,0
ghc,7000,6,25,0,8,0.012475,0
ghc,7000,6,25,0,9,0.012349,0
ghc,7000,6,25,0,10,0.012545,0
ghc,7000,6,25,2,1,0.012571,0
ghc,7000,6,25,2,2,0.012603,0
ghc,7000,6,25,2,3,0.012397,0
ghc,7000,6,25,2,4,0.012398,0
ghc,7000,6,25,2,5,0.012380,0
ghc,7000,6,25,2,6,0.012311,0
ghc,7000,6,25,2,7,0.012605,0
ghc,7000,6,25,2,8,0.012422,0
ghc,7000,6,25,2,9,0.012210,0
ghc,7000,6,25,2,10,0.012249,0
ghc,7000,6,25,-2,1,0.012463,0
ghc,7000,6,25,-2,2,0.012404,0
ghc,7000,6,25,-2,3,0.012363,0
ghc,7000,6,25,-2,4,0.012507,0
ghc,7000,6,25,-2,5,0.012358,0
ghc,7000,6,25,-2,6,0.012113,0
ghc,7000,6,25,-2,7,0.012065,0
ghc,7000,6,25,-2,8,0.012335,0
ghc,7000,6,25,-2,9,0.012302,0
ghc,7000,6,25,-2,10,0.012312,0
ghc,7000,6,50,0,1,0.012788,0
ghc,7000,6,50,0,2,0.012577,0
ghc,7000,6,50,0,3,0.012428,0
ghc,7000,6,50,0,4,0.012502,0
ghc,7000,6,50,0,5,0.012496,0
ghc,7000,6,50,0,6,0.012540,0
ghc,7000,6,50,0,7,0.012470,0
ghc,7000,6,50,0,8,0.012401,0
ghc,7000,6,50,0,9,0.012820,0
ghc,7000,6,50,0,10,0.012588,0
ghc,7000,6,50,2,1,0.012486,0
ghc,7000,6,50,2,2,0.012400,0
ghc,7000,6,50,2,3,0.012382,0
ghc,7000,6,50,2,4,0.012844,0
