variant,N,P,rep,seconds,rc
ghc,800000,4,2,0.739605626,0
ghc,800000,4,3,0.718956677,0
ghc,800000,4,4,0.684261866,0
ghc,800000,4,5,0.68503193,0
ghc,800000,4,6,0.835577991,0
ghc,800000,4,7,0.735461936,0
ghc,800000,4,8,0.707945086,0
ghc,800000,4,9,0.656518237,0
ghc,800000,4,10,0.717748394,0
ghc,800000,8,1,0.781748532,0
ghc,800000,8,2,0.730143679,0
ghc,800000,8,3,0.725162815,0
ghc,800000,8,4,0.801505796,0
ghc,800000,8,5,0.870458168,0
ghc,800000,8,6,0.890507732,0
ghc,800000,8,7,0.674682336,0
ghc,800000,8,8,0.752708877,0
ghc,800000,8,9,0.730769182,0
ghc,800000,8,10,1.068064327,0
ghc,850000,1,1,1.251874916,0
ghc,850000,1,2,1.252209001,0
ghc,850000,1,3,1.288699956,0
ghc,850000,1,4,1.242445504,0
ghc,850000,1,5,1.248702153,0
ghc,850000,1,6,1.250453535,0
ghc,850000,1,7,1.195957838,0
ghc,850000,1,8,1.222064761,0
ghc,850000,1,9,1.272083579,0
ghc,850000,1,10,1.239767916,0
ghc,850000,2,1,0.821387457,0
ghc,850000,2,2,0.828494176,0
ghc,850000,2,3,0.840055343,0
ghc,850000,2,4,0.831172805,0
ghc,850000,2,5,0.858153454,0
ghc,850000,2,6,0.811411925,0
ghc,850000,2,7,0.810493425,0
ghc,850000,2,8,0.827597566,0
ghc,850000,2,9,0.8201298,0
ghc,850000,2,10,0.864992663,0
ghc,850000,4,1,0.77366287,0
ghc,850000,4,2,0.751924867,0
ghc,850000,4,3,0.716165171,0
ghc,850000,4,4,0.874253894,0
ghc,850000,4,5,0.787279786,0
ghc,850000,4,6,0.703661429,0
ghc,850000,4,7,0.72840646,0
ghc,850000,4,8,0.757741515,0
ghc,850000,4,9,0.749007715,0
ghc,850000,4,10,0.76428567,0
ghc,850000,8,1,0.903061844,0
ghc,850000,8,2,0.837142742,0
ghc,850000,8,3,0.706637381,0
ghc,850000,8,4,0.855726976,0
ghc,850000,8,5,0.967669194,0
ghc,850000,8,6,0.9874574,0
ghc,850000,8,7,0.861162939,0
ghc,850000,8,8,0.743643787,0
ghc,850000,8,9,0.834174924,0
ghc,850000,8,10,0.989589348,0
ghc,900000,1,1,1.3316531,0
ghc,900000,1,2,1.259355931,0
ghc,900000,1,3,1.304002926,0
ghc,900000,1,4,1.3411635,0
ghc,900000,1,5,1.324304485,0
ghc,900000,1,6,1.321591548,0
ghc,900000,1,7,1.329483333,0
ghc,900000,1,8,1.278974605,0
ghc,900000,1,9,1.329561721,0
ghc,900000,1,10,1.33883527,0
ghc,900000,2,1,0.874385654,0
ghc,900000,2,2,0.891746723,0
ghc,900000,2,3,0.911068733,0
ghc,900000,2,4,0.865166753,0
ghc,900000,2,5,0.948886265,0
ghc,900000,2,6,0.939410856,0
ghc,900000,2,7,0.872086217,0
ghc,900000,2,8,0.860439837,0
ghc,900000,2,9,0.911552708,0
ghc,900000,2,10,0.858349203,0
ghc,900000,4,1,0.803989532,0
ghc,900000,4,2,0.802356355,0
ghc,900000,4,3,0.768299846,0
ghc,900000,4,4,0.755625383,0
ghc,900000,4,5,0.787796296,0
ghc,900000,4,6,0.796011686,0
ghc,900000,4,7,0.741302793,0
ghc,900000,4,8,0.837072225,0
ghc,900000,4,9,0.73946841,0
ghc,900000,4,10,0.862110366,0
ghc,900000,8,1,1.044212611,0
ghc,900000,8,2,1.076940869,0
ghc,900000,8,3,0.889687477,0
ghc,900000,8,4,0.886044347,0
ghc,900000,8,5,0.918233877,0
ghc,900000,8,6,1.055151668,0
ghc,900000,8,7,0.833565172,0
ghc,900000,8,8,1.013004071,0
ghc,900000,8,9,0.79855995,0
ghc,900000,8,10,1.133973573,0
