variant,N,P,imb,delta,rep,seconds,rc
super,5000,2,1,-2,6,0.677364,0
super,5000,2,1,-2,7,0.709009,0
super,5000,2,1,-2,8,0.688943,0
super,5000,2,1,-2,9,0.683300,0
super,5000,2,1,-2,10,0.666524,0
super,6000,2,1,-2,1,0.651442,0
super,6000,2,1,-2,2,0.657075,0
super,6000,2,1,-2,3,0.675171,0
super,6000,2,1,-2,4,0.660041,0
super,6000,2,1,-2,5,0.654325,0
super,6000,2,1,-2,6,0.643108,0
super,6000,2,1,-2,7,0.644059,0
super,6000,2,1,-2,8,0.643462,0
super,6000,2,1,-2,9,0.649123,0
super,6000,2,1,-2,10,0.619381,0
super,7000,2,1,-2,1,0.638290,0
super,7000,2,1,-2,2,0.636255,0
super,7000,2,1,-2,3,0.628997,0
super,7000,2,1,-2,4,0.641809,0
super,7000,2,1,-2,5,0.641983,0
super,7000,2,1,-2,6,0.647137,0
super,7000,2,1,-2,7,0.637020,0
super,7000,2,1,-2,8,0.726238,0
super,7000,2,1,-2,9,0.717122,0
super,7000,2,1,-2,10,0.693337,0
super,8000,2,1,-2,1,0.702018,0
super,8000,2,1,-2,2,0.642772,0
super,8000,2,1,-2,3,0.722725,0
super,8000,2,1,-2,4,0.726130,0
super,8000,2,1,-2,5,0.635243,0
super,8000,2,1,-2,6,0.706482,0
super,8000,2,1,-2,7,0.660442,0
super,8000,2,1,-2,8,0.717890,0
super,8000,2,1,-2,9,0.662341,0
super,8000,2,1,-2,10,0.706775,0
super,9000,2,1,-2,1,0.730555,0
super,9000,2,1,-2,2,0.638385,0
super,9000,2,1,-2,3,0.721513,0
super,9000,2,1,-2,4,0.686598,0
super,9000,2,1,-2,5,0.651303,0
super,9000,2,1,-2,6,0.646321,0
super,9000,2,1,-2,7,0.617548,0
super,9000,2,1,-2,8,0.668227,0
super,9000,2,1,-2,9,0.660083,0
super,9000,2,1,-2,10,0.672119,0
super,10000,2,1,-2,1,0.652560,0
super,10000,2,1,-2,2,0.647497,0
super,10000,2,1,-2,3,0.653049,0
super,10000,2,1,-2,4,0.640605,0
super,10000,2,1,-2,5,0.646104,0
super,10000,2,1,-2,6,0.645321,0
super,10000,2,1,-2,7,0.622372,0
super,10000,2,1,-2,8,0.637584,0
super,10000,2,1,-2,9,0.647202,0
super,10000,2,1,-2,10,0.640268,0
super,11000,2,1,-2,1,0.648401,0
super,11000,2,1,-2,2,0.649383,0
super,11000,2,1,-2,3,0.732728,0
super,11000,2,1,-2,4,0.705371,0
super,11000,2,1,-2,5,0.709620,0
super,11000,2,1,-2,6,0.667227,0
super,11000,2,1,-2,7,0.726677,0
super,11000,2,1,-2,8,0.698113,0
super,11000,2,1,-2,9,0.649950,0
super,11000,2,1,-2,10,0.706017,0
super,12000,2,1,-2,1,0.659709,0
super,12000,2,1,-2,2,0.712064,0
super,12000,2,1,-2,3,0.633508,0
super,12000,2,1,-2,4,0.712749,0
super,12000,2,1,-2,5,0.669938,0
super,12000,2,1,-2,6,0.722193,0
super,12000,2,1,-2,7,0.705821,0
super,12000,2,1,-2,8,0.663199,0
super,12000,2,1,-2,9,0.702350,0
super,12000,2,1,-2,10,0.682438,0
super,13000,2,1,-2,1,0.673850,0
super,13000,2,1,-2,2,0.663194,0
super,13000,2,1,-2,3,0.628654,0
super,13000,2,1,-2,4,0.665702,0
super,13000,2,1,-2,5,0.664222,0
super,13000,2,1,-2,6,0.648801,0
super,13000,2,1,-2,7,0.671597,0
super,13000,2,1,-2,8,0.671078,0
super,13000,2,1,-2,9,0.668489,0
super,13000,2,1,-2,10,0.669240,0
super,14000,2,1,-2,1,0.664477,0
super,14000,2,1,-2,2,0.667026,0
super,14000,2,1,-2,3,0.651802,0
super,14000,2,1,-2,4,0.645610,0
super,14000,2,1,-2,5,0.665856,0
super,14000,2,1,-2,6,0.675674,0
super,14000,2,1,-2,7,0.663143,0
super,14000,2,1,-2,8,0.647239,0
super,14000,2,1,-2,9,0.664430,0
super,14000,2,1,-2,10,0.667851,0
super,15000,2,1,-2,1,0.796610,0
super,15000,2,1,-2,2,0.661849,0
super,15000,2,1,-2,3,0.808256,0
super,15000,2,1,-2,4,0.645762,0
super,15000,2,1,-2,5,0.780583,0
super,15000,2,1,-2,6,0.673987,0
super,15000,2,1,-2,7,0.798996,0
super,15000,2,1,-2,8,0.655456,0
super,15000,2,1,-2,9,0.802663,0
super,15000,2,1,-2,10,0.646556,0
super,16000,2,1,-2,1,0.777811,0
super,16000,2,1,-2,2,0.663458,0
super,16000,2,1,-2,3,0.708645,0
super,16000,2,1,-2,4,0.728533,0
super,16000,2,1,-2,5,0.658541,0
super,16000,2,1,-2,6,0.806610,0
super,16000,2,1,-2,7,0.634073,0
super,16000,2,1,-2,8,0.788531,0
super,16000,2,1,-2,9,0.661981,0
super,16000,2,1,-2,10,0.688864,0
super,17000,2,1,-2,1,0.666905,0
super,17000,2,1,-2,2,0.652073,0
super,17000,2,1,-2,3,0.647384,0
super,17000,2,1,-2,4,0.662400,0
super,17000,2,1,-2,5,0.661927,0
super,17000,2,1,-2,6,0.663499,0
super,17000,2,1,-2,7,0.640089,0
super,17000,2,1,-2,8,0.653553,0
super,17000,2,1,-2,9,0.653156,0
super,17000,2,1,-2,10,0.652202,0
super,18000,2,1,-2,1,0.631330,0
super,18000,2,1,-2,2,0.704884,0
super,18000,2,1,-2,3,0.661629,0
super,18000,2,1,-2,4,0.647828,0
super,18000,2,1,-2,5,0.664905,0
super,18000,2,1,-2,6,0.646695,0
super,18000,2,1,-2,7,0.655827,0
super,18000,2,1,-2,8,0.676434,0
super,18000,2,1,-2,9,0.659427,0
super,18000,2,1,-2,10,0.650394,0
super,19000,2,1,-2,1,0.666817,0
super,19000,2,1,-2,2,0.778720,0
super,19000,2,1,-2,3,0.688673,0
super,19000,2,1,-2,4,0.757851,0
super,19000,2,1,-2,5,0.676102,0
super,19000,2,1,-2,6,0.722587,0
super,19000,2,1,-2,7,0.675912,0
super,19000,2,1,-2,8,0.741727,0
super,19000,2,1,-2,9,0.672187,0
super,19000,2,1,-2,10,0.741593,0
super,20000,2,1,-2,1,0.713572,0
super,20000,2,1,-2,2,0.750835,0
super,20000,2,1,-2,3,0.676444,0
super,20000,2,1,-2,4,0.692663,0
super,20000,2,1,-2,5,0.666989,0
super,20000,2,1,-2,6,0.706101,0
super,20000,2,1,-2,7,0.690918,0
super,20000,2,1,-2,8,0.690177,0
super,20000,2,1,-2,9,0.689901,0
super,20000,2,1,-2,10,0.680683,0
super,1000,2,25,0,1,0.657944,0
super,1000,2,25,0,2,0.661670,0
super,1000,2,25,0,3,0.660043,0
super,1000,2,25,0,4,0.669811,0
super,1000,2,25,0,5,0.664521,0
super,1000,2,25,0,6,0.661296,0
super,1000,2,25,0,7,0.666120,0
super,1000,2,25,0,8,0.660573,0
super,1000,2,25,0,9,0.640144,0
super,1000,2,25,0,10,0.651318,0
super,2000,2,25,0,1,0.653567,0
super,2000,2,25,0,2,0.649324,0
super,2000,2,25,0,3,0.644327,0
super,2000,2,25,0,4,0.648650,0
super,2000,2,25,0,5,0.647964,0
super,2000,2,25,0,6,0.652749,0
super,2000,2,25,0,7,0.642668,0
super,2000,2,25,0,8,0.653860,0
super,2000,2,25,0,9,0.657058,0
super,2000,2,25,0,10,0.741307,0
super,3000,2,25,0,1,0.692568,0
super,3000,2,25,0,2,0.633984,0
super,3000,2,25,0,3,0.701103,0
super,3000,2,25,0,4,0.656067,0
super,3000,2,25,0,5,0.747867,0
super,3000,2,25,0,6,0.652835,0
super,3000,2,25,0,7,0.747989,0
super,3000,2,25,0,8,0.656643,0
super,3000,2,25,0,9,0.716891,0
super,3000,2,25,0,10,0.659594,0
super,4000,2,25,0,1,0.708753,0
super,4000,2,25,0,2,0.661678,0
super,4000,2,25,0,3,0.722350,0
super,4000,2,25,0,4,0.627222,0
super,4000,2,25,0,5,0.720843,0
super,4000,2,25,0,6,0.669118,0
super,4000,2,25,0,7,0.728359,0
super,4000,2,25,0,8,0.696122,0
super,4000,2,25,0,9,0.655088,0
super,4000,2,25,0,10,0.623653,0
super,5000,2,25,0,1,0.618898,0
super,5000,2,25,0,2,0.662027,0
super,5000,2,25,0,3,0.639234,0
super,5000,2,25,0,4,0.644019,0
super,5000,2,25,0,5,0.663430,0
super,5000,2,25,0,6,0.656641,0
super,5000,2,25,0,7,0.660516,0
super,5000,2,25,0,8,0.651857,0
super,5000,2,25,0,9,0.651319,0
super,5000,2,25,0,10,0.653913,0
super,6000,2,25,0,1,0.644399,0
super,6000,2,25,0,2,0.648633,0
super,6000,2,25,0,3,0.646948,0
super,6000,2,25,0,4,0.650825,0
super,6000,2,25,0,5,0.647966,0
super,6000,2,25,0,6,0.658101,0
super,6000,2,25,0,7,0.628441,0
super,6000,2,25,0,8,0.654191,0
super,6000,2,25,0,9,0.709902,0
super,6000,2,25,0,10,0.658799,0
super,7000,2,25,0,1,0.699930,0
super,7000,2,25,0,2,0.676316,0
super,7000,2,25,0,3,0.710151,0
super,7000,2,25,0,4,0.653602,0
super,7000,2,25,0,5,0.709807,0
super,7000,2,25,0,6,0.631239,0
super,7000,2,25,0,7,0.715054,0
super,7000,2,25,0,8,0.676279,0
super,7000,2,25,0,9,0.737450,0
super,7000,2,25,0,10,0.678324,0
super,8000,2,25,0,1,0.656844,0
super,8000,2,25,0,2,0.653211,0
super,8000,2,25,0,3,0.679931,0
super,8000,2,25,0,4,0.703770,0
super,8000,2,25,0,5,0.701727,0
super,8000,2,25,0,6,0.716947,0
super,8000,2,25,0,7,0.644321,0
super,8000,2,25,0,8,0.695444,0
super,8000,2,25,0,9,0.651221,0
super,8000,2,25,0,10,0.634274,0
super,9000,2,25,0,1,0.653513,0
super,9000,2,25,0,2,0.670071,0
super,9000,2,25,0,3,0.666632,0
