variant,N,P,rep,seconds,rc
ghc,950,4,3,2.828423713,0
ghc,950,4,4,2.644224805,0
ghc,950,4,5,2.792484844,0
ghc,950,4,6,2.921104895,0
ghc,950,4,7,2.848014718,0
ghc,950,4,8,3.001555124,0
ghc,950,4,9,2.795380484,0
ghc,950,4,10,3.363829957,0
ghc,950,8,1,1.831448191,0
ghc,950,8,2,1.674538765,0
ghc,950,8,3,1.725497853,0
ghc,950,8,4,1.683391106,0
ghc,950,8,5,1.935812355,0
ghc,950,8,6,1.627497268,0
ghc,950,8,7,1.790739634,0
ghc,950,8,8,1.721368337,0
ghc,950,8,9,1.680969023,0
ghc,950,8,10,1.770485976,0
ghc,1000,1,1,21.601311125,0
ghc,1000,1,2,21.570669299,0
ghc,1000,1,3,21.746445011,0
ghc,1000,1,4,21.734002066,0
ghc,1000,1,5,21.506584923,0
ghc,1000,1,6,21.643960679,0
ghc,1000,1,7,21.459643715,0
ghc,1000,1,8,21.497338734,0
ghc,1000,1,9,21.261737949,0
ghc,1000,1,10,21.365627907,0
ghc,1000,2,1,7.848743873,0
ghc,1000,2,2,7.778432326,0
ghc,1000,2,3,7.640937565,0
ghc,1000,2,4,8.22238718,0
ghc,1000,2,5,7.698640402,0
ghc,1000,2,6,7.896398368,0
ghc,1000,2,7,7.486938412,0
ghc,1000,2,8,7.562073031,0
ghc,1000,2,9,8.558037483,0
ghc,1000,2,10,7.351469711,0
ghc,1000,4,1,3.4810912,0
ghc,1000,4,2,3.780960712,0
ghc,1000,4,3,2.972004627,0
ghc,1000,4,4,3.062187321,0
ghc,1000,4,5,3.144204332,0
ghc,1000,4,6,3.013046016,0
ghc,1000,4,7,3.171314008,0
ghc,1000,4,8,3.464911281,0
ghc,1000,4,9,3.126387953,0
ghc,1000,4,10,3.053663213,0
ghc,1000,8,1,2.204862853,0
ghc,1000,8,2,2.397393351,0
ghc,1000,8,3,2.078445433,0
ghc,1000,8,4,2.686975899,0
ghc,1000,8,5,2.314323604,0
ghc,1000,8,6,2.388355669,0
ghc,1000,8,7,2.179768829,0
ghc,1000,8,8,1.952607602,0
ghc,1000,8,9,2.204352614,0
ghc,1000,8,10,2.396849686,0
