variant,N,cutoff,P,rep,seconds,checksum,expected
ribault_c,17000000,2048,7,7,0.585966480,2932029029,2932029029
ribault_rust,17000000,2048,7,1,0.417192431,2932029029,2932029029
ribault_rust,17000000,2048,7,2,0.391667112,2932029029,2932029029
ribault_rust,17000000,2048,7,3,0.379192816,2932029029,2932029029
ribault_rust,17000000,2048,7,4,0.389228614,2932029029,2932029029
ribault_rust,17000000,2048,7,5,0.365470505,2932029029,2932029029
ribault_rust,17000000,2048,7,6,0.392758946,2932029029,2932029029
ribault_rust,17000000,2048,7,7,0.367788583,2932029029,2932029029
ribault_hs,17000000,2048,7,1,0.687680449,2932029029,2932029029
ribault_hs,17000000,2048,7,2,0.703229527,2932029029,2932029029
ribault_hs,17000000,2048,7,3,0.708856689,2932029029,2932029029
ribault_hs,17000000,2048,7,4,0.694849586,2932029029,2932029029
ribault_hs,17000000,2048,7,5,0.650094896,2932029029,2932029029
ribault_hs,17000000,2048,7,6,0.652580747,2932029029,2932029029
ribault_hs,17000000,2048,7,7,0.644843101,2932029029,2932029029
strategies,17000000,2048,7,1,0.948513281,2932029029,2932029029
strategies,17000000,2048,7,2,0.959678787,2932029029,2932029029
strategies,17000000,2048,7,3,1.077267912,2932029029,2932029029
strategies,17000000,2048,7,4,1.080875968,2932029029,2932029029
strategies,17000000,2048,7,5,1.134602789,2932029029,2932029029
strategies,17000000,2048,7,6,0.907463184,2932029029,2932029029
strategies,17000000,2048,7,7,1.216016896,2932029029,2932029029
parpseq,17000000,2048,7,1,2.033886152,2932029029,2932029029
parpseq,17000000,2048,7,2,2.074766069,2932029029,2932029029
parpseq,17000000,2048,7,3,2.113361624,2932029029,2932029029
parpseq,17000000,2048,7,4,2.235287752,2932029029,2932029029
parpseq,17000000,2048,7,5,2.737651931,2932029029,2932029029
parpseq,17000000,2048,7,6,2.197172711,2932029029,2932029029
parpseq,17000000,2048,7,7,2.32402055,2932029029,2932029029
sucuri,17000000,2048,7,1,0.6303881853818893,2932029029,2932029029
sucuri,17000000,2048,7,2,0.6416879184544086,2932029029,2932029029
sucuri,17000000,2048,7,3,0.6328321024775505,2932029029,2932029029
sucuri,17000000,2048,7,4,0.6433665566146374,2932029029,2932029029
sucuri,17000000,2048,7,5,0.5656239986419678,2932029029,2932029029
sucuri,17000000,2048,7,6,0.5436032451689243,2932029029,2932029029
sucuri,17000000,2048,7,7,0.5673248283565044,2932029029,2932029029
ribault_c,17000000,2048,8,1,0.619241002,2932029029,2932029029
ribault_c,17000000,2048,8,2,0.589535740,2932029029,2932029029
ribault_c,17000000,2048,8,3,0.564453189,2932029029,2932029029
ribault_c,17000000,2048,8,4,0.551668671,2932029029,2932029029
ribault_c,17000000,2048,8,5,0.556219796,2932029029,2932029029
ribault_c,17000000,2048,8,6,0.558932032,2932029029,2932029029
ribault_c,17000000,2048,8,7,0.535667499,2932029029,2932029029
ribault_rust,17000000,2048,8,1,0.340343695,2932029029,2932029029
ribault_rust,17000000,2048,8,2,0.360719586,2932029029,2932029029
ribault_rust,17000000,2048,8,3,0.321730238,2932029029,2932029029
ribault_rust,17000000,2048,8,4,0.317164426,2932029029,2932029029
ribault_rust,17000000,2048,8,5,0.318762827,2932029029,2932029029
ribault_rust,17000000,2048,8,6,0.323052139,2932029029,2932029029
ribault_rust,17000000,2048,8,7,0.330344281,2932029029,2932029029
ribault_hs,17000000,2048,8,1,0.691475729,2932029029,2932029029
ribault_hs,17000000,2048,8,2,0.693437113,2932029029,2932029029
ribault_hs,17000000,2048,8,3,0.681617677,2932029029,2932029029
ribault_hs,17000000,2048,8,4,0.660281017,2932029029,2932029029
ribault_hs,17000000,2048,8,5,0.697400800,2932029029,2932029029
ribault_hs,17000000,2048,8,6,0.649732631,2932029029,2932029029
ribault_hs,17000000,2048,8,7,0.635967554,2932029029,2932029029
strategies,17000000,2048,8,1,0.881021073,2932029029,2932029029
strategies,17000000,2048,8,2,0.89190656,2932029029,2932029029
strategies,17000000,2048,8,3,1.022632068,2932029029,2932029029
strategies,17000000,2048,8,4,1.032873468,2932029029,2932029029
strategies,17000000,2048,8,5,1.021437516,2932029029,2932029029
strategies,17000000,2048,8,6,1.089195686,2932029029,2932029029
strategies,17000000,2048,8,7,0.875564185,2932029029,2932029029
parpseq,17000000,2048,8,1,1.981822094,2932029029,2932029029
parpseq,17000000,2048,8,2,2.20490312,2932029029,2932029029
parpseq,17000000,2048,8,3,2.040989885,2932029029,2932029029
parpseq,17000000,2048,8,4,2.049560352,2932029029,2932029029
parpseq,17000000,2048,8,5,2.718661097,2932029029,2932029029
parpseq,17000000,2048,8,6,2.168578564,2932029029,2932029029
parpseq,17000000,2048,8,7,2.015120133,2932029029,2932029029
sucuri,17000000,2048,8,1,0.6557689495384693,2932029029,2932029029
sucuri,17000000,2048,8,2,0.6158892288804054,2932029029,2932029029
sucuri,17000000,2048,8,3,0.6955214291810989,2932029029,2932029029
sucuri,17000000,2048,8,4,0.6411894708871841,2932029029,2932029029
sucuri,17000000,2048,8,5,0.5494733341038227,2932029029,2932029029
sucuri,17000000,2048,8,6,0.6716477610170841,2932029029,2932029029
sucuri,17000000,2048,8,7,0.6465061120688915,2932029029,2932029029
ribault_c,17000000,2048,13,1,0.551984349,2932029029,2932029029
ribault_c,17000000,2048,13,2,0.534101178,2932029029,2932029029
ribault_c,17000000,2048,13,3,0.489438095,2932029029,2932029029
ribault_c,17000000,2048,13,4,0.531412572,2932029029,2932029029
ribault_c,17000000,2048,13,5,0.463026029,2932029029,2932029029
ribault_c,17000000,2048,13,6,0.499259000,2932029029,2932029029
ribault_c,17000000,2048,13,7,0.538489690,2932029029,2932029029
ribault_rust,17000000,2048,13,1,0.316445207,2932029029,2932029029
ribault_rust,17000000,2048,13,2,0.322824766,2932029029,2932029029
ribault_rust,17000000,2048,13,3,0.286557997,2932029029,2932029029
ribault_rust,17000000,2048,13,4,0.300695495,2932029029,2932029029
ribault_rust,17000000,2048,13,5,0.286617486,2932029029,2932029029
ribault_rust,17000000,2048,13,6,0.290778062,2932029029,2932029029
ribault_rust,17000000,2048,13,7,0.278122077,2932029029,2932029029
ribault_hs,17000000,2048,13,1,0.572028127,2932029029,2932029029
ribault_hs,17000000,2048,13,2,0.546103573,2932029029,2932029029
ribault_hs,17000000,2048,13,3,0.611204901,2932029029,2932029029
ribault_hs,17000000,2048,13,4,0.599418297,2932029029,2932029029
ribault_hs,17000000,2048,13,5,0.567259686,2932029029,2932029029
ribault_hs,17000000,2048,13,6,0.579722386,2932029029,2932029029
ribault_hs,17000000,2048,13,7,0.604958455,2932029029,2932029029
strategies,17000000,2048,13,1,1.209594241,2932029029,2932029029
strategies,17000000,2048,13,2,1.204323987,2932029029,2932029029
strategies,17000000,2048,13,3,1.060201344,2932029029,2932029029
strategies,17000000,2048,13,4,0.807775927,2932029029,2932029029
strategies,17000000,2048,13,5,0.819946639,2932029029,2932029029
strategies,17000000,2048,13,6,1.210298989,2932029029,2932029029
strategies,17000000,2048,13,7,0.958366374,2932029029,2932029029
parpseq,17000000,2048,13,1,2.663794261,2932029029,2932029029
parpseq,17000000,2048,13,2,1.956737179,2932029029,2932029029
parpseq,17000000,2048,13,3,1.942390064,2932029029,2932029029
parpseq,17000000,2048,13,4,2.07694079,2932029029,2932029029
parpseq,17000000,2048,13,5,2.064744316,2932029029,2932029029
parpseq,17000000,2048,13,6,2.191801031,2932029029,2932029029
parpseq,17000000,2048,13,7,2.065330838,2932029029,2932029029
sucuri,17000000,2048,13,1,0.5855053327977657,2932029029,2932029029
sucuri,17000000,2048,13,2,0.6150108762085438,2932029029,2932029029
sucuri,17000000,2048,13,3,0.5823618285357952,2932029029,2932029029
sucuri,17000000,2048,13,4,0.6246536113321781,2932029029,2932029029
sucuri,17000000,2048,13,5,0.5535083264112473,2932029029,2932029029
sucuri,17000000,2048,13,6,0.5572685934603214,2932029029,2932029029
sucuri,17000000,2048,13,7,0.5691066719591618,2932029029,2932029029
ribault_c,17000000,2048,16,1,0.507229264,2932029029,2932029029
ribault_c,17000000,2048,16,2,0.565544830,2932029029,2932029029
ribault_c,17000000,2048,16,3,0.506478865,2932029029,2932029029
ribault_c,17000000,2048,16,4,0.513129444,2932029029,2932029029
ribault_c,17000000,2048,16,5,0.507821172,2932029029,2932029029
ribault_c,17000000,2048,16,6,0.495742555,2932029029,2932029029
ribault_c,17000000,2048,16,7,0.505793951,2932029029,2932029029
ribault_rust,17000000,2048,16,1,0.322175849,2932029029,2932029029
ribault_rust,17000000,2048,16,2,0.340983065,2932029029,2932029029
ribault_rust,17000000,2048,16,3,0.296140954,2932029029,2932029029
ribault_rust,17000000,2048,16,4,0.301068860,2932029029,2932029029
ribault_rust,17000000,2048,16,5,0.305557211,2932029029,2932029029
ribault_rust,17000000,2048,16,6,0.286795129,2932029029,2932029029
ribault_rust,17000000,2048,16,7,0.310621465,2932029029,2932029029
ribault_hs,17000000,2048,16,1,0.570212745,2932029029,2932029029
ribault_hs,17000000,2048,16,2,0.538340518,2932029029,2932029029
ribault_hs,17000000,2048,16,3,0.547553774,2932029029,2932029029
ribault_hs,17000000,2048,16,4,0.564035963,2932029029,2932029029
ribault_hs,17000000,2048,16,5,0.522496565,2932029029,2932029029
ribault_hs,17000000,2048,16,6,0.565179529,2932029029,2932029029
ribault_hs,17000000,2048,16,7,0.524260652,2932029029,2932029029
strategies,17000000,2048,16,1,0.954484162,2932029029,2932029029
strategies,17000000,2048,16,2,1.010276388,2932029029,2932029029
strategies,17000000,2048,16,3,0.929592415,2932029029,2932029029
strategies,17000000,2048,16,4,1.180307666,2932029029,2932029029
strategies,17000000,2048,16,5,1.178423888,2932029029,2932029029
strategies,17000000,2048,16,6,1.17983098,2932029029,2932029029
strategies,17000000,2048,16,7,0.813325745,2932029029,2932029029
parpseq,17000000,2048,16,1,2.581359288,2932029029,2932029029
parpseq,17000000,2048,16,2,1.89018077,2932029029,2932029029
parpseq,17000000,2048,16,3,2.124795881,2932029029,2932029029
parpseq,17000000,2048,16,4,1.963816644,2932029029,2932029029
parpseq,17000000,2048,16,5,2.021668426,2932029029,2932029029
parpseq,17000000,2048,16,6,2.17939556,2932029029,2932029029
parpseq,17000000,2048,16,7,2.020433882,2932029029,2932029029
sucuri,17000000,2048,16,1,0.6633659154176712,2932029029,2932029029
sucuri,17000000,2048,16,2,0.6568655669689178,2932029029,2932029029
sucuri,17000000,2048,16,3,0.634809534996748,2932029029,2932029029
sucuri,17000000,2048,16,4,0.5840428173542023,2932029029,2932029029
sucuri,17000000,2048,16,5,0.5764930993318558,2932029029,2932029029
sucuri,17000000,2048,16,6,0.6361375525593758,2932029029,2932029029
sucuri,17000000,2048,16,7,0.6275957003235817,2932029029,2932029029
ribault_c,17000000,2048,19,1,0.520217889,2932029029,2932029029
ribault_c,17000000,2048,19,2,0.464275464,2932029029,2932029029
ribault_c,17000000,2048,19,3,0.474190060,2932029029,2932029029
ribault_c,17000000,2048,19,4,0.486343139,2932029029,2932029029
ribault_c,17000000,2048,19,5,0.470556957,2932029029,2932029029
ribault_c,17000000,2048,19,6,0.479242122,2932029029,2932029029
ribault_c,17000000,2048,19,7,0.481297866,2932029029,2932029029
ribault_rust,17000000,2048,19,1,0.300345218,2932029029,2932029029
ribault_rust,17000000,2048,19,2,0.292608238,2932029029,2932029029
ribault_rust,17000000,2048,19,3,0.287571305,2932029029,2932029029
ribault_rust,17000000,2048,19,4,0.304212532,2932029029,2932029029
ribault_rust,17000000,2048,19,5,0.312934705,2932029029,2932029029
ribault_rust,17000000,2048,19,6,0.314262595,2932029029,2932029029
ribault_rust,17000000,2048,19,7,0.304521542,2932029029,2932029029
ribault_hs,17000000,2048,19,1,0.523829614,2932029029,2932029029
ribault_hs,17000000,2048,19,2,0.523254815,2932029029,2932029029
ribault_hs,17000000,2048,19,3,0.495661416,2932029029,2932029029
ribault_hs,17000000,2048,19,4,0.517422337,2932029029,2932029029
ribault_hs,17000000,2048,19,5,0.505447432,2932029029,2932029029
ribault_hs,17000000,2048,19,6,0.527041517,2932029029,2932029029
ribault_hs,17000000,2048,19,7,0.473695198,2932029029,2932029029
strategies,17000000,2048,19,1,1.184756098,2932029029,2932029029
strategies,17000000,2048,19,2,1.177264199,2932029029,2932029029
strategies,17000000,2048,19,3,1.169389764,2932029029,2932029029
strategies,17000000,2048,19,4,1.169863633,2932029029,2932029029
strategies,17000000,2048,19,5,0.819355298,2932029029,2932029029
strategies,17000000,2048,19,6,1.175293122,2932029029,2932029029
strategies,17000000,2048,19,7,1.034231588,2932029029,2932029029
parpseq,17000000,2048,19,1,2.788205599,2932029029,2932029029
parpseq,17000000,2048,19,2,2.297802813,2932029029,2932029029
parpseq,17000000,2048,19,3,2.31845518,2932029029,2932029029
parpseq,17000000,2048,19,4,2.12396053,2932029029,2932029029
parpseq,17000000,2048,19,5,2.193257893,2932029029,2932029029
parpseq,17000000,2048,19,6,2.076073479,2932029029,2932029029
parpseq,17000000,2048,19,7,2.136460291,2932029029,2932029029
sucuri,17000000,2048,19,1,0.6518806591629982,2932029029,2932029029
sucuri,17000000,2048,19,2,0.6662690825760365,2932029029,2932029029
sucuri,17000000,2048,19,3,0.6349609158933163,2932029029,2932029029
sucuri,17000000,2048,19,4,0.6029041893780231,2932029029,2932029029
sucuri,17000000,2048,19,5,0.5893347524106503,2932029029,2932029029
sucuri,17000000,2048,19,6,0.5835299715399742,2932029029,2932029029
sucuri,17000000,2048,19,7,0.6545983366668224,2932029029,2932029029
ribault_c,17000000,2048,23,1,0.462721367,2932029029,2932029029
ribault_c,17000000,2048,23,2,0.434833603,2932029029,2932029029
ribault_c,17000000,2048,23,3,0.459750421,2932029029,2932029029
ribault_c,17000000,2048,23,4,0.494112928,2932029029,2932029029
ribault_c,17000000,2048,23,5,0.523880367,2932029029,2932029029
ribault_c,17000000,2048,23,6,0.448050022,2932029029,2932029029
ribault_c,17000000,2048,23,7,0.460307427,2932029029,2932029029
ribault_rust,17000000,2048,23,1,0.290938614,2932029029,2932029029
ribault_rust,17000000,2048,23,2,0.285434954,2932029029,2932029029
ribault_rust,17000000,2048,23,3,0.307334387,2932029029,2932029029
ribault_rust,17000000,2048,23,4,0.311989897,2932029029,2932029029
ribault_rust,17000000,2048,23,5,0.294165193,2932029029,2932029029
ribault_rust,17000000,2048,23,6,0.295127395,2932029029,2932029029
ribault_rust,17000000,2048,23,7,0.293224702,2932029029,2932029029
ribault_hs,17000000,2048,23,1,0.510585331,2932029029,2932029029
ribault_hs,17000000,2048,23,2,0.502276052,2932029029,2932029029
ribault_hs,17000000,2048,23,3,0.486149237,2932029029,2932029029
ribault_hs,17000000,2048,23,4,0.472463658,2932029029,2932029029
ribault_hs,17000000,2048,23,5,0.476337104,2932029029,2932029029
ribault_hs,17000000,2048,23,6,0.492780714,2932029029,2932029029
ribault_hs,17000000,2048,23,7,0.480267785,2932029029,2932029029
strategies,17000000,2048,23,1,1.161203734,2932029029,2932029029
strategies,17000000,2048,23,2,1.168758335,2932029029,2932029029
strategies,17000000,2048,23,3,1.161930071,2932029029,2932029029
strategies,17000000,2048,23,4,1.162115279,2932029029,2932029029
strategies,17000000,2048,23,5,1.169588304,2932029029,2932029029
strategies,17000000,2048,23,6,1.167207247,2932029029,2932029029
strategies,17000000,2048,23,7,1.166840209,2932029029,2932029029
parpseq,17000000,2048,23,1,2.220976612,2932029029,2932029029
parpseq,17000000,2048,23,2,2.224706318,2932029029,2932029029
parpseq,17000000,2048,23,3,2.218459685,2932029029,2932029029
parpseq,17000000,2048,23,4,2.03130001,2932029029,2932029029
parpseq,17000000,2048,23,5,2.029509618,2932029029,2932029029
parpseq,17000000,2048,23,6,2.067347536,2932029029,2932029029
parpseq,17000000,2048,23,7,2.124687667,2932029029,2932029029
sucuri,17000000,2048,23,1,0.6460022106766701,2932029029,2932029029
sucuri,17000000,2048,23,2,0.6390162110328674,2932029029,2932029029
sucuri,17000000,2048,23,3,0.5722117461264133,2932029029,2932029029
sucuri,17000000,2048,23,4,0.6444453001022339,2932029029,2932029029
sucuri,17000000,2048,23,5,0.5842054188251495,2932029029,2932029029
sucuri,17000000,2048,23,6,0.6455351412296295,2932029029,2932029029
sucuri,17000000,2048,23,7,0.6574358493089676,2932029029,2932029029
ribault_c,17000000,2048,24,1,0.430878501,2932029029,2932029029
ribault_c,17000000,2048,24,2,0.445307334,2932029029,2932029029
ribault_c,17000000,2048,24,3,0.401594408,2932029029,2932029029
ribault_c,17000000,2048,24,4,0.395848715,2932029029,2932029029
ribault_c,17000000,2048,24,5,0.411859505,2932029029,2932029029
ribault_c,17000000,2048,24,6,0.422637630,2932029029,2932029029
ribault_c,17000000,2048,24,7,0.420614810,2932029029,2932029029
ribault_rust,17000000,2048,24,1,0.266721468,2932029029,2932029029
ribault_rust,17000000,2048,24,2,0.287844936,2932029029,2932029029
ribault_rust,17000000,2048,24,3,0.282046701,2932029029,2932029029
ribault_rust,17000000,2048,24,4,0.280951257,2932029029,2932029029
ribault_rust,17000000,2048,24,5,0.285703633,2932029029,2932029029
ribault_rust,17000000,2048,24,6,0.275064426,2932029029,2932029029
ribault_rust,17000000,2048,24,7,0.281701165,2932029029,2932029029
ribault_hs,17000000,2048,24,1,0.498403444,2932029029,2932029029
ribault_hs,17000000,2048,24,2,0.482049819,2932029029,2932029029
ribault_hs,17000000,2048,24,3,0.462778839,2932029029,2932029029
ribault_hs,17000000,2048,24,4,0.501500274,2932029029,2932029029
ribault_hs,17000000,2048,24,5,0.488918941,2932029029,2932029029
ribault_hs,17000000,2048,24,6,0.505919301,2932029029,2932029029
ribault_hs,17000000,2048,24,7,0.534569252,2932029029,2932029029
strategies,17000000,2048,24,1,1.029987327,2932029029,2932029029
strategies,17000000,2048,24,2,1.166145728,2932029029,2932029029
strategies,17000000,2048,24,3,0.932191192,2932029029,2932029029
strategies,17000000,2048,24,4,1.170335211,2932029029,2932029029
strategies,17000000,2048,24,5,1.163960602,2932029029,2932029029
strategies,17000000,2048,24,6,1.164533914,2932029029,2932029029
strategies,17000000,2048,24,7,1.173964574,2932029029,2932029029
parpseq,17000000,2048,24,1,2.430781346,2932029029,2932029029
parpseq,17000000,2048,24,2,2.33835122,2932029029,2932029029
parpseq,17000000,2048,24,3,2.31429267,2932029029,2932029029
parpseq,17000000,2048,24,4,2.085423172,2932029029,2932029029
parpseq,17000000,2048,24,5,2.275615172,2932029029,2932029029
parpseq,17000000,2048,24,6,2.373022163,2932029029,2932029029
parpseq,17000000,2048,24,7,2.142465131,2932029029,2932029029
sucuri,17000000,2048,24,1,0.5283875726163387,2932029029,2932029029
sucuri,17000000,2048,24,2,0.5469476357102394,2932029029,2932029029
sucuri,17000000,2048,24,3,0.5254966653883457,2932029029,2932029029
sucuri,17000000,2048,24,4,0.5310116969048977,2932029029,2932029029
sucuri,17000000,2048,24,5,0.5225678347051144,2932029029,2932029029
sucuri,17000000,2048,24,6,0.5356009863317013,2932029029,2932029029
sucuri,17000000,2048,24,7,0.518213901668787,2932029029,2932029029
ribault_c,17000000,2048,32,1,0.483033284,2932029029,2932029029
ribault_c,17000000,2048,32,2,0.412787461,2932029029,2932029029
ribault_c,17000000,2048,32,3,0.458398036,2932029029,2932029029
ribault_c,17000000,2048,32,4,0.379157739,2932029029,2932029029
ribault_c,17000000,2048,32,5,0.410901190,2932029029,2932029029
ribault_c,17000000,2048,32,6,0.361638476,2932029029,2932029029
ribault_c,17000000,2048,32,7,0.397860005,2932029029,2932029029
ribault_rust,17000000,2048,32,1,0.285668199,2932029029,2932029029
ribault_rust,17000000,2048,32,2,0.267915609,2932029029,2932029029
ribault_rust,17000000,2048,32,3,0.279463356,2932029029,2932029029
ribault_rust,17000000,2048,32,4,0.260660646,2932029029,2932029029
ribault_rust,17000000,2048,32,5,0.272631665,2932029029,2932029029
ribault_rust,17000000,2048,32,6,0.258028588,2932029029,2932029029
ribault_rust,17000000,2048,32,7,0.277797418,2932029029,2932029029
ribault_hs,17000000,2048,32,1,0.448933874,2932029029,2932029029
ribault_hs,17000000,2048,32,2,0.497251085,2932029029,2932029029
ribault_hs,17000000,2048,32,3,0.443481511,2932029029,2932029029
ribault_hs,17000000,2048,32,4,0.489427411,2932029029,2932029029
ribault_hs,17000000,2048,32,5,0.454059146,2932029029,2932029029
ribault_hs,17000000,2048,32,6,0.418597412,2932029029,2932029029
ribault_hs,17000000,2048,32,7,0.501252239,2932029029,2932029029
strategies,17000000,2048,32,1,1.025410443,2932029029,2932029029
strategies,17000000,2048,32,2,1.14975084,2932029029,2932029029
strategies,17000000,2048,32,3,0.812334264,2932029029,2932029029
strategies,17000000,2048,32,4,0.785045721,2932029029,2932029029
strategies,17000000,2048,32,5,1.035343194,2932029029,2932029029
strategies,17000000,2048,32,6,0.815032954,2932029029,2932029029
strategies,17000000,2048,32,7,0.809791707,2932029029,2932029029
parpseq,17000000,2048,32,1,2.695955328,2932029029,2932029029
parpseq,17000000,2048,32,2,2.061425937,2932029029,2932029029
parpseq,17000000,2048,32,3,2.071613656,2932029029,2932029029
parpseq,17000000,2048,32,4,2.08947809,2932029029,2932029029
parpseq,17000000,2048,32,5,2.23466377,2932029029,2932029029
parpseq,17000000,2048,32,6,2.148958576,2932029029,2932029029
parpseq,17000000,2048,32,7,2.077763209,2932029029,2932029029
sucuri,17000000,2048,32,1,0.566508810967207,2932029029,2932029029
sucuri,17000000,2048,32,2,0.5734466090798378,2932029029,2932029029
sucuri,17000000,2048,32,3,0.5289735309779644,2932029029,2932029029
sucuri,17000000,2048,32,4,0.5395175516605377,2932029029,2932029029
sucuri,17000000,2048,32,5,0.5781742259860039,2932029029,2932029029
sucuri,17000000,2048,32,6,0.5667718164622784,2932029029,2932029029
sucuri,17000000,2048,32,7,0.5743843503296375,2932029029,2932029029
ribault_c,17000000,2048,48,1,0.742959029,2932029029,2932029029
ribault_c,17000000,2048,48,2,0.433479815,2932029029,2932029029
ribault_c,17000000,2048,48,3,0.623331724,2932029029,2932029029
ribault_c,17000000,2048,48,4,0.699076450,2932029029,2932029029
ribault_c,17000000,2048,48,5,0.709909560,2932029029,2932029029
ribault_c,17000000,2048,48,6,0.853831236,2932029029,2932029029
ribault_c,17000000,2048,48,7,0.953393885,2932029029,2932029029
ribault_rust,17000000,2048,48,1,0.543211717,2932029029,2932029029
ribault_rust,17000000,2048,48,2,0.754890812,2932029029,2932029029
ribault_rust,17000000,2048,48,3,0.687583863,2932029029,2932029029
ribault_rust,17000000,2048,48,4,0.267326375,2932029029,2932029029
ribault_rust,17000000,2048,48,5,0.559799611,2932029029,2932029029
ribault_rust,17000000,2048,48,6,0.640312926,2932029029,2932029029
ribault_rust,17000000,2048,48,7,0.594023216,2932029029,2932029029
ribault_hs,17000000,2048,48,1,0.911387571,2932029029,2932029029
ribault_hs,17000000,2048,48,2,0.872025697,2932029029,2932029029
ribault_hs,17000000,2048,48,3,1.052592535,2932029029,2932029029
ribault_hs,17000000,2048,48,4,0.589093720,2932029029,2932029029
ribault_hs,17000000,2048,48,5,0.622224916,2932029029,2932029029
ribault_hs,17000000,2048,48,6,0.825793076,2932029029,2932029029
ribault_hs,17000000,2048,48,7,0.900004862,2932029029,2932029029
strategies,17000000,2048,48,1,0.760782321,2932029029,2932029029
strategies,17000000,2048,48,2,0.739313441,2932029029,2932029029
strategies,17000000,2048,48,3,0.723003431,2932029029,2932029029
strategies,17000000,2048,48,4,0.746472562,2932029029,2932029029
strategies,17000000,2048,48,5,0.748699004,2932029029,2932029029
strategies,17000000,2048,48,6,0.755997816,2932029029,2932029029
strategies,17000000,2048,48,7,0.748974546,2932029029,2932029029
parpseq,17000000,2048,48,1,2.64030262,2932029029,2932029029
parpseq,17000000,2048,48,2,1.901972008,2932029029,2932029029
parpseq,17000000,2048,48,3,2.069069311,2932029029,2932029029
parpseq,17000000,2048,48,4,2.191305681,2932029029,2932029029
parpseq,17000000,2048,48,5,1.942191168,2932029029,2932029029
parpseq,17000000,2048,48,6,2.049423228,2932029029,2932029029
parpseq,17000000,2048,48,7,1.922696879,2932029029,2932029029
sucuri,17000000,2048,48,1,0.675679437816143,2932029029,2932029029
sucuri,17000000,2048,48,2,0.5883820690214634,2932029029,2932029029
sucuri,17000000,2048,48,3,0.6090805232524872,2932029029,2932029029
sucuri,17000000,2048,48,4,0.6445634737610817,2932029029,2932029029
sucuri,17000000,2048,48,5,0.5865451619029045,2932029029,2932029029
sucuri,17000000,2048,48,6,0.6283909492194653,2932029029,2932029029
sucuri,17000000,2048,48,7,0.6435016579926014,2932029029,2932029029
seq_haskell,25000000,2048,1,1,4.057152637,1316525969,1316525969
seq_haskell,25000000,2048,1,2,3.175618253,1316525969,1316525969
seq_haskell,25000000,2048,1,3,3.270292235,1316525969,1316525969
seq_haskell,25000000,2048,1,4,3.213081501,1316525969,1316525969
seq_haskell,25000000,2048,1,5,3.162351864,1316525969,1316525969
seq_haskell,25000000,2048,1,6,3.172094269,1316525969,1316525969
seq_haskell,25000000,2048,1,7,3.151745216,1316525969,1316525969
seq_c,25000000,2048,1,1,2.978605,1316525969,1316525969
seq_c,25000000,2048,1,2,3.062335,1316525969,1316525969
seq_c,25000000,2048,1,3,3.033376,1316525969,1316525969
seq_c,25000000,2048,1,4,3.024029,1316525969,1316525969
seq_c,25000000,2048,1,5,3.059342,1316525969,1316525969
seq_c,25000000,2048,1,6,3.035252,1316525969,1316525969
seq_c,25000000,2048,1,7,3.003739,1316525969,1316525969
seq_rust,25000000,2048,1,1,1.166251976,1316525969,1316525969
seq_rust,25000000,2048,1,2,1.168688637,1316525969,1316525969
seq_rust,25000000,2048,1,3,1.170093289,1316525969,1316525969
seq_rust,25000000,2048,1,4,1.153179737,1316525969,1316525969
seq_rust,25000000,2048,1,5,1.1523386,1316525969,1316525969
seq_rust,25000000,2048,1,6,1.15236022,1316525969,1316525969
seq_rust,25000000,2048,1,7,1.161377249,1316525969,1316525969
ribault_c,25000000,2048,2,1,2.216723281,1316525969,1316525969
ribault_c,25000000,2048,2,2,1.777349174,1316525969,1316525969
ribault_c,25000000,2048,2,3,1.875295910,1316525969,1316525969
ribault_c,25000000,2048,2,4,1.891081487,1316525969,1316525969
ribault_c,25000000,2048,2,5,1.852170242,1316525969,1316525969
ribault_c,25000000,2048,2,6,1.823362149,1316525969,1316525969
ribault_c,25000000,2048,2,7,1.822678290,1316525969,1316525969
ribault_rust,25000000,2048,2,1,0.785885113,1316525969,1316525969
ribault_rust,25000000,2048,2,2,0.808446502,1316525969,1316525969
ribault_rust,25000000,2048,2,3,0.759358684,1316525969,1316525969
ribault_rust,25000000,2048,2,4,0.760454614,1316525969,1316525969
ribault_rust,25000000,2048,2,5,0.915906834,1316525969,1316525969
ribault_rust,25000000,2048,2,6,0.746629649,1316525969,1316525969
ribault_rust,25000000,2048,2,7,0.755091871,1316525969,1316525969
ribault_hs,25000000,2048,2,1,2.037907431,1316525969,1316525969
ribault_hs,25000000,2048,2,2,2.092960322,1316525969,1316525969
ribault_hs,25000000,2048,2,3,1.955364447,1316525969,1316525969
ribault_hs,25000000,2048,2,4,1.651432833,1316525969,1316525969
ribault_hs,25000000,2048,2,5,1.736185187,1316525969,1316525969
ribault_hs,25000000,2048,2,6,1.671722631,1316525969,1316525969
ribault_hs,25000000,2048,2,7,1.716501827,1316525969,1316525969
strategies,25000000,2048,2,1,1.999779286,1316525969,1316525969
strategies,25000000,2048,2,2,1.978196871,1316525969,1316525969
strategies,25000000,2048,2,3,2.003233065,1316525969,1316525969
strategies,25000000,2048,2,4,2.029458385,1316525969,1316525969
strategies,25000000,2048,2,5,2.011661392,1316525969,1316525969
strategies,25000000,2048,2,6,2.075457137,1316525969,1316525969
strategies,25000000,2048,2,7,2.07142089,1316525969,1316525969
