variant,N,P,rep,seconds,rc
ghc,600000,8,2,0.843312401,0
ghc,600000,8,3,0.680493916,0
ghc,600000,8,4,0.74551644,0
ghc,600000,8,5,0.612376376,0
ghc,600000,8,6,0.719871056,0
ghc,600000,8,7,0.644240044,0
ghc,600000,8,8,0.557033824,0
ghc,600000,8,9,0.686545066,0
ghc,600000,8,10,0.884576658,0
ghc,650000,1,1,0.936877818,0
ghc,650000,1,2,0.818818518,0
ghc,650000,1,3,0.780106715,0
ghc,650000,1,4,0.790217461,0
ghc,650000,1,5,0.791318394,0
ghc,650000,1,6,0.806003552,0
ghc,650000,1,7,0.831656227,0
ghc,650000,1,8,0.701322375,0
ghc,650000,1,9,0.667232551,0
ghc,650000,1,10,0.714011992,0
ghc,650000,2,1,0.697113845,0
ghc,650000,2,2,0.846425052,0
ghc,650000,2,3,0.860170234,0
ghc,650000,2,4,0.623370354,0
ghc,650000,2,5,0.584119435,0
ghc,650000,2,6,0.510427922,0
ghc,650000,2,7,0.540586147,0
ghc,650000,2,8,0.486953152,0
ghc,650000,2,9,0.57186677,0
ghc,650000,2,10,0.702288595,0
ghc,650000,4,1,0.597805515,0
ghc,650000,4,2,0.561144454,0
ghc,650000,4,3,0.629892467,0
ghc,650000,4,4,0.775300916,0
ghc,650000,4,5,0.548021919,0
ghc,650000,4,6,0.4835836,0
ghc,650000,4,7,0.564236395,0
ghc,650000,4,8,0.528821195,0
ghc,650000,4,9,0.597401823,0
ghc,650000,4,10,0.491817335,0
ghc,650000,8,1,0.611937748,0
ghc,650000,8,2,0.545917989,0
ghc,650000,8,3,0.671971441,0
ghc,650000,8,4,0.601145588,0
ghc,650000,8,5,0.583268145,0
ghc,650000,8,6,0.552392175,0
ghc,650000,8,7,0.591448524,0
ghc,650000,8,8,0.537989635,0
ghc,650000,8,9,0.622516436,0
ghc,650000,8,10,0.561131916,0
ghc,700000,1,1,0.741895511,0
ghc,700000,1,2,0.77692041,0
ghc,700000,1,3,0.763853771,0
ghc,700000,1,4,0.789280705,0
ghc,700000,1,5,1.455891857,0
ghc,700000,1,6,0.93499803,0
ghc,700000,1,7,0.787713384,0
ghc,700000,1,8,0.749060793,0
ghc,700000,1,9,0.72200048,0
ghc,700000,1,10,0.754691013,0
ghc,700000,2,1,0.61534392,0
ghc,700000,2,2,0.532379977,0
ghc,700000,2,3,0.616614214,0
ghc,700000,2,4,0.554392311,0
ghc,700000,2,5,0.553855314,0
ghc,700000,2,6,0.590214916,0
ghc,700000,2,7,0.638055914,0
ghc,700000,2,8,0.603996149,0
ghc,700000,2,9,0.552212784,0
ghc,700000,2,10,0.686518722,0
ghc,700000,4,1,0.700632619,0
ghc,700000,4,2,0.61450306,0
ghc,700000,4,3,0.688602876,0
ghc,700000,4,4,0.558912164,0
ghc,700000,4,5,0.611461541,0
ghc,700000,4,6,0.54797843,0
ghc,700000,4,7,0.519028719,0
ghc,700000,4,8,0.55045473,0
ghc,700000,4,9,0.555191684,0
ghc,700000,4,10,0.606472563,0
ghc,700000,8,1,0.592641533,0
ghc,700000,8,2,0.595709929,0
ghc,700000,8,3,0.693251564,0
ghc,700000,8,4,0.737523905,0
ghc,700000,8,5,0.648782264,0
ghc,700000,8,6,0.707711944,0
ghc,700000,8,7,1.258411507,0
ghc,700000,8,8,1.078288878,0
ghc,700000,8,9,0.739128013,0
ghc,700000,8,10,0.727033933,0
ghc,750000,1,1,0.773715238,0
ghc,750000,1,2,0.785289647,0
ghc,750000,1,3,0.821225704,0
ghc,750000,1,4,0.761106471,0
ghc,750000,1,5,0.783010259,0
ghc,750000,1,6,0.80433497,0
ghc,750000,1,7,0.780977011,0
ghc,750000,1,8,0.771961286,0
ghc,750000,1,9,0.812600879,0
ghc,750000,1,10,0.769172318,0
ghc,750000,2,1,0.609322403,0
ghc,750000,2,2,0.590827222,0
ghc,750000,2,3,0.589123819,0
ghc,750000,2,4,0.544639414,0
ghc,750000,2,5,0.588924323,0
ghc,750000,2,6,0.634752165,0
ghc,750000,2,7,0.581618782,0
ghc,750000,2,8,0.576223442,0
ghc,750000,2,9,0.613511838,0
ghc,750000,2,10,0.594837903,0
ghc,750000,4,1,0.604730301,0
ghc,750000,4,2,0.599364298,0
ghc,750000,4,3,0.638230787,0
ghc,750000,4,4,0.598737025,0
ghc,750000,4,5,0.673802057,0
ghc,750000,4,6,0.688352606,0
ghc,750000,4,7,0.832038035,0
ghc,750000,4,8,1.123023569,0
ghc,750000,4,9,1.065244517,0
ghc,750000,4,10,0.72457661,0
ghc,750000,8,1,0.931868551,0
ghc,750000,8,2,0.849002794,0
ghc,750000,8,3,1.297872684,0
ghc,750000,8,4,0.762742473,0
ghc,750000,8,5,0.797243828,0
ghc,750000,8,6,0.794586127,0
ghc,750000,8,7,1.012141518,0
ghc,750000,8,8,0.772667816,0
ghc,750000,8,9,0.799947524,0
ghc,750000,8,10,0.89754165,0
ghc,800000,1,1,0.896712433,0
ghc,800000,1,2,0.999189183,0
ghc,800000,1,3,0.955597904,0
ghc,800000,1,4,0.913692124,0
ghc,800000,1,5,0.971633024,0
ghc,800000,1,6,0.887962008,0
ghc,800000,1,7,0.855467219,0
ghc,800000,1,8,0.864906491,0
ghc,800000,1,9,1.049848158,0
ghc,800000,1,10,1.173052827,0
ghc,800000,2,1,0.792153467,0
ghc,800000,2,2,0.634087577,0
ghc,800000,2,3,1.027135013,0
ghc,800000,2,4,0.668112681,0
ghc,800000,2,5,0.799112731,0
ghc,800000,2,6,0.745380107,0
ghc,800000,2,7,1.42902854,0
ghc,800000,2,8,1.058346079,0
ghc,800000,2,9,0.877459341,0
ghc,800000,2,10,0.83852304,0
ghc,800000,4,1,0.777628772,0
ghc,800000,4,2,0.906447534,0
ghc,800000,4,3,0.651118644,0
ghc,800000,4,4,0.777685915,0
ghc,800000,4,5,0.804125323,0
ghc,800000,4,6,0.726699616,0
ghc,800000,4,7,0.740951695,0
ghc,800000,4,8,0.706299691,0
ghc,800000,4,9,0.781479574,0
ghc,800000,4,10,0.665623487,0
ghc,800000,8,1,0.809091986,0
ghc,800000,8,2,0.789379434,0
ghc,800000,8,3,0.814151936,0
ghc,800000,8,4,0.860775827,0
ghc,800000,8,5,0.731721096,0
ghc,800000,8,6,0.777687598,0
ghc,800000,8,7,0.959883675,0
ghc,800000,8,8,0.815274686,0
ghc,800000,8,9,1.13297875,0
ghc,800000,8,10,0.858706118,0
ghc,850000,1,1,0.914402587,0
ghc,850000,1,2,1.410330146,0
ghc,850000,1,3,1.020583267,0
ghc,850000,1,4,0.996101228,0
ghc,850000,1,5,1.010900807,0
ghc,850000,1,6,1.056998749,0
ghc,850000,1,7,2.131409102,0
ghc,850000,1,8,0.97917395,0
ghc,850000,1,9,0.973618735,0
ghc,850000,1,10,0.982474912,0
ghc,850000,2,1,0.742919045,0
ghc,850000,2,2,0.701090643,0
ghc,850000,2,3,0.693732377,0
ghc,850000,2,4,0.734603639,0
ghc,850000,2,5,0.737528999,0
ghc,850000,2,6,0.694684429,0
ghc,850000,2,7,0.8016313,0
ghc,850000,2,8,0.704361924,0
ghc,850000,2,9,0.723619456,0
ghc,850000,2,10,0.729236262,0
ghc,850000,4,1,0.771626772,0
ghc,850000,4,2,0.776159705,0
ghc,850000,4,3,0.783868048,0
ghc,850000,4,4,0.81285013,0
ghc,850000,4,5,1.02070382,0
ghc,850000,4,6,1.427519193,0
ghc,850000,4,7,0.884343569,0
ghc,850000,4,8,0.739691681,0
ghc,850000,4,9,0.716918163,0
ghc,850000,4,10,0.677886626,0
ghc,850000,8,1,0.919416719,0
ghc,850000,8,2,0.826751252,0
ghc,850000,8,3,0.714624451,0
ghc,850000,8,4,0.807905151,0
ghc,850000,8,5,0.825469178,0
ghc,850000,8,6,0.973334671,0
ghc,850000,8,7,0.930716052,0
ghc,850000,8,8,0.93127957,0
ghc,850000,8,9,0.779461214,0
ghc,850000,8,10,0.898413335,0
ghc,900000,1,1,1.158834844,0
ghc,900000,1,2,1.021693056,0
ghc,900000,1,3,1.049464837,0
ghc,900000,1,4,1.024322436,0
ghc,900000,1,5,1.036140451,0
ghc,900000,1,6,1.119474049,0
ghc,900000,1,7,1.170417858,0
ghc,900000,1,8,1.074963425,0
ghc,900000,1,9,1.586329785,0
ghc,900000,1,10,1.033302272,0
ghc,900000,2,1,0.928778906,0
ghc,900000,2,2,0.835986032,0
ghc,900000,2,3,0.756276957,0
ghc,900000,2,4,0.824652293,0
ghc,900000,2,5,0.751656442,0
ghc,900000,2,6,0.771635538,0
ghc,900000,2,7,0.772895575,0
ghc,900000,2,8,0.770919704,0
ghc,900000,2,9,0.794705708,0
ghc,900000,2,10,0.902671109,0
ghc,900000,4,1,0.792914537,0
ghc,900000,4,2,0.744313385,0
ghc,900000,4,3,0.969838182,0
ghc,900000,4,4,0.745378735,0
ghc,900000,4,5,0.726472983,0
ghc,900000,4,6,0.706178599,0
ghc,900000,4,7,0.824396608,0
ghc,900000,4,8,0.777502357,0
ghc,900000,4,9,0.734640363,0
ghc,900000,4,10,0.804697946,0
ghc,900000,8,1,0.865982128,0
ghc,900000,8,2,0.843011203,0
ghc,900000,8,3,1.046554542,0
ghc,900000,8,4,1.003246173,0
ghc,900000,8,5,1.324245652,0
ghc,900000,8,6,1.075398296,0
ghc,900000,8,7,1.223024026,0
