variant,N,P,rep,seconds,rc
super,800000,1,9,0.023617,0
super,800000,1,10,0.027206,0
super,800000,2,1,0.038876,0
super,800000,2,2,0.024545,0
super,800000,2,3,0.037842,0
super,800000,2,4,0.036288,0
super,800000,2,5,0.039869,0
super,800000,2,6,0.040756,0
super,800000,2,7,0.026294,0
super,800000,2,8,0.040076,0
super,800000,2,9,0.025948,0
super,800000,2,10,0.026499,0
super,800000,4,1,0.025086,0
super,800000,4,2,0.024846,0
super,800000,4,3,0.028202,0
super,800000,4,4,0.026525,0
super,800000,4,5,0.026582,0
super,800000,4,6,0.020964,0
super,800000,4,7,0.021606,0
super,800000,4,8,0.022153,0
super,800000,4,9,0.018437,0
super,800000,4,10,0.022318,0
super,800000,8,1,0.025460,0
super,800000,8,2,0.024360,0
super,800000,8,3,0.025181,0
super,800000,8,4,0.029110,0
super,800000,8,5,0.029717,0
super,800000,8,6,0.037233,0
super,800000,8,7,0.034369,0
super,800000,8,8,0.029344,0
super,800000,8,9,0.025895,0
super,800000,8,10,0.033261,0
super,850000,1,1,0.043118,0
super,850000,1,2,0.042801,0
super,850000,1,3,0.042142,0
super,850000,1,4,0.027076,0
super,850000,1,5,0.037249,0
super,850000,1,6,0.035651,0
super,850000,1,7,0.036733,0
super,850000,1,8,0.027203,0
super,850000,1,9,0.040969,0
super,850000,1,10,0.025017,0
super,850000,2,1,0.043578,0
super,850000,2,2,0.026838,0
super,850000,2,3,0.029959,0
super,850000,2,4,0.025649,0
super,850000,2,5,0.039834,0
super,850000,2,6,0.026169,0
super,850000,2,7,0.027408,0
super,850000,2,8,0.040347,0
super,850000,2,9,0.038428,0
super,850000,2,10,0.028979,0
super,850000,4,1,0.024234,0
super,850000,4,2,0.028156,0
super,850000,4,3,0.023162,0
super,850000,4,4,0.024294,0
super,850000,4,5,0.025189,0
super,850000,4,6,0.026381,0
super,850000,4,7,0.025848,0
super,850000,4,8,0.025466,0
super,850000,4,9,0.020900,0
super,850000,4,10,0.023119,0
super,850000,8,1,0.027210,0
super,850000,8,2,0.031162,0
super,850000,8,3,0.027430,0
super,850000,8,4,0.027649,0
super,850000,8,5,0.036396,0
super,850000,8,6,0.025097,0
super,850000,8,7,0.029586,0
super,850000,8,8,0.028735,0
super,850000,8,9,0.030515,0
super,850000,8,10,0.027865,0
super,900000,1,1,0.034136,0
super,900000,1,2,0.027250,0
super,900000,1,3,0.030545,0
super,900000,1,4,0.029684,0
super,900000,1,5,0.036581,0
super,900000,1,6,0.027836,0
super,900000,1,7,0.030153,0
super,900000,1,8,0.030304,0
super,900000,1,9,0.027618,0
super,900000,1,10,0.029754,0
super,900000,2,1,0.041714,0
super,900000,2,2,0.047698,0
super,900000,2,3,0.046163,0
super,900000,2,4,0.044959,0
super,900000,2,5,0.029437,0
super,900000,2,6,0.043473,0
super,900000,2,7,0.031117,0
super,900000,2,8,0.046466,0
super,900000,2,9,0.031919,0
super,900000,2,10,0.044549,0
super,900000,4,1,0.029440,0
super,900000,4,2,0.030371,0
super,900000,4,3,0.032578,0
super,900000,4,4,0.023925,0
super,900000,4,5,0.030266,0
super,900000,4,6,0.025437,0
super,900000,4,7,0.026182,0
super,900000,4,8,0.024868,0
super,900000,4,9,0.023414,0
super,900000,4,10,0.028013,0
super,900000,8,1,0.032813,0
super,900000,8,2,0.035899,0
super,900000,8,3,0.042806,0
super,900000,8,4,0.037195,0
super,900000,8,5,0.037753,0
super,900000,8,6,0.028254,0
super,900000,8,7,0.031326,0
super,900000,8,8,0.029686,0
super,900000,8,9,0.039212,0
super,900000,8,10,0.040741,0
super,950000,1,1,0.045488,0
super,950000,1,2,0.051290,0
super,950000,1,3,0.044953,0
super,950000,1,4,0.047435,0
super,950000,1,5,0.030189,0
super,950000,1,6,0.043146,0
super,950000,1,7,0.033120,0
super,950000,1,8,0.044292,0
super,950000,1,9,0.043007,0
super,950000,1,10,0.034892,0
super,950000,2,1,0.038191,0
super,950000,2,2,0.051953,0
super,950000,2,3,0.046127,0
super,950000,2,4,0.032992,0
super,950000,2,5,0.033623,0
super,950000,2,6,0.049627,0
super,950000,2,7,0.032266,0
super,950000,2,8,0.031264,0
super,950000,2,9,0.052567,0
super,950000,2,10,0.048661,0
super,950000,4,1,0.027253,0
super,950000,4,2,0.028562,0
super,950000,4,3,0.027302,0
super,950000,4,4,0.031401,0
super,950000,4,5,0.033516,0
super,950000,4,6,0.026486,0
super,950000,4,7,0.025358,0
super,950000,4,8,0.030335,0
super,950000,4,9,0.031177,0
super,950000,4,10,0.029010,0
super,950000,8,1,0.043512,0
super,950000,8,2,0.040465,0
super,950000,8,3,0.038218,0
super,950000,8,4,0.041632,0
super,950000,8,5,0.034560,0
super,950000,8,6,0.027969,0
super,950000,8,7,0.034389,0
super,950000,8,8,0.057621,0
super,950000,8,9,0.052808,0
super,950000,8,10,0.037405,0
super,1000000,1,1,0.046377,0
super,1000000,1,2,0.054852,0
super,1000000,1,3,0.046022,0
super,1000000,1,4,0.045308,0
super,1000000,1,5,0.050510,0
super,1000000,1,6,0.035723,0
super,1000000,1,7,0.037796,0
super,1000000,1,8,0.051699,0
super,1000000,1,9,0.049617,0
super,1000000,1,10,0.045564,0
super,1000000,2,1,0.054419,0
super,1000000,2,2,0.056866,0
super,1000000,2,3,0.057723,0
super,1000000,2,4,0.038914,0
super,1000000,2,5,0.033294,0
super,1000000,2,6,0.035363,0
super,1000000,2,7,0.039587,0
super,1000000,2,8,0.067170,0
super,1000000,2,9,0.046957,0
super,1000000,2,10,0.048989,0
super,1000000,4,1,0.031856,0
